"b2","b1","ccf","lag","distr.dist","distr.sd","x1","x2","num.matches","num.mismatches","non_cms","sumpeaks","cms","data","resID","id.x","id.y","match"
"Ukn Bullet B-2","Br5 Bullet 2-2",0.141185942773771,120,3.73691099179978,2.97107968052407,125,237.5,2,10,5,2.89605658471319,1,"data-35/unkn2.RData",68,24,39,FALSE
"Ukn Bullet B-2","Br10 Bullet 2-3",0.166294664449807,206,1.53849456209247,2.48417180413573,112.5,237.5,6,13,6,8.61938049119409,2,"data-35/unkn2.RData",21,55,39,FALSE
"Ukn Bullet B-2","Br2 Bullet 1-6",0.327313346200825,163,2.85824466539873,3.32906238084653,112.5,237.5,4,16,9,8.12792084609598,2,"data-35/unkn2.RData",30,12,39,FALSE
"Ukn Bullet B-2","Br9 Bullet 2-2",0.277292633507066,201,3.45440564692917,3.42411342739319,162.5,237.5,2,13,5,4.41514637673309,1,"data-35/unkn2.RData",116,49,39,FALSE
"Ukn Bullet B-2","Br7 Bullet 2-2",0.271042588602702,237,2.97889022414358,3.23857579616578,175,237.5,5,15,5,8.66349336783403,3,"data-35/unkn2.RData",92,31,39,FALSE
"Ukn Bullet B-2","Br7 Bullet 2-3",0.245376797492982,321,3.02365491120179,3.44084798436109,150,237.5,3,20,10,2.41486819254214,2,"data-35/unkn2.RData",93,32,39,FALSE
"Ukn Bullet B-2","Br9 Bullet 1-4",0.213173060927153,195,2.58934603402066,2.95098040026915,150,237.5,4,11,5,4.99815031913229,2,"data-35/unkn2.RData",112,52,39,FALSE
"Ukn Bullet B-2","Br5 Bullet 1-3",0.215060602552406,400,2.43950276823211,2.97029937064864,100,237.5,1,17,11,1.39737948799501,1,"data-35/unkn2.RData",63,21,39,FALSE
"Ukn Bullet B-2","Br7 Bullet 1-4",0.116190375656463,180,3.85754091293561,3.25824832852784,125,237.5,4,11,5,8.10560904474731,1,"data-35/unkn2.RData",88,34,39,FALSE
"Ukn Bullet B-2","Br9 Bullet 1-3",0.223779862728967,280,2.02301167545431,2.93090621583867,112.5,237.5,2,15,12,4.84686240280816,1,"data-35/unkn2.RData",111,51,39,FALSE
"Ukn Bullet B-2","Br1 Bullet 1-2",0.178639895518837,342,1.58864573107046,2.47140234235811,100,237.5,4,18,11,6.19207045219297,3,"data-35/unkn2.RData",2,2,39,FALSE
"Ukn Bullet B-2","Br4 Bullet 1-2",0.266611865784555,11,2.56487730993328,2.10878143888255,125,237.5,2,19,9,1.95429049620028,1,"data-35/unkn2.RData",50,38,39,FALSE
"Ukn Bullet B-2","Br1 Bullet 2-5",0.291640362728806,244,2.22935490462925,3.08472858767845,125,237.5,3,15,7,5.06024684992563,1,"data-35/unkn2.RData",11,3,39,FALSE
"Ukn Bullet B-2","Br2 Bullet 2-5",0.329366983213848,112,2.87000720743197,2.68741921861682,137.5,237.5,3,21,20,3.0577707564517,3,"data-35/unkn2.RData",35,10,39,FALSE
"Ukn Bullet B-2","Br5 Bullet 2-3",0.319476172957359,263,3.84656655792478,3.55786067388754,112.5,237.5,3,20,11,2.80273704385516,2,"data-35/unkn2.RData",69,19,39,FALSE
"Ukn Bullet B-2","Br3 Bullet 1-4",0.500465839371152,42,5.43676733418988,4.29301085680026,187.5,237.5,1,10,8,1.88937052014275,1,"data-35/unkn2.RData",40,16,39,FALSE
"Ukn Bullet B-2","Br2 Bullet 2-1",0.191734305464883,152,2.97614380526023,2.94256101101077,112.5,237.5,5,11,5,9.13204783663401,2,"data-35/unkn2.RData",31,12,39,FALSE
"Ukn Bullet B-2","Br4 Bullet 1-5",0.14739389777917,1,4.01123969126248,2.96232399711148,100,237.5,6,14,5,7.00691990938996,3,"data-35/unkn2.RData",53,41,39,FALSE
"Ukn Bullet B-2","Br4 Bullet 2-6",0.475336258315776,103,2.59423071820228,3.01419470196563,112.5,237.5,1,18,15,0.832628097625897,1,"data-35/unkn2.RData",60,40,39,FALSE
"Ukn Bullet B-2","Br10 Bullet 2-1",0.378659652842465,134,2.65673230332295,2.74530658323332,150,237.5,1,14,13,1.59180264378194,1,"data-35/unkn2.RData",19,59,39,FALSE
"Ukn Bullet B-2","Br6 Bullet 2-5",0.271556637889423,401,2.1046531293496,2.92077699015406,137.5,237.5,0,21,21,0,0,"data-35/unkn2.RData",83,26,39,FALSE
"Ukn Bullet B-2","Br6 Bullet 1-1",0.386019589081383,154,5.11957953722425,3.95317607328751,112.5,237.5,2,17,13,7.12750164797458,1,"data-35/unkn2.RData",73,25,39,FALSE
"Ukn Bullet B-2","Br8 Bullet 1-3",0.186410244393811,401,1.69090703278001,2.7322445201353,137.5,237.5,1,16,8,0.61120981127678,1,"data-35/unkn2.RData",99,45,39,FALSE
"Ukn Bullet B-2","Br7 Bullet 1-3",0.361818504261765,128,2.95601040964208,3.28435962076074,187.5,237.5,2,19,18,3.60303862547102,2,"data-35/unkn2.RData",87,33,39,FALSE
"Ukn Bullet B-2","Br2 Bullet 1-4",0.248399565873809,270,3.88335720256683,3.46758725677669,175,237.5,1,17,13,0.49200864382482,1,"data-35/unkn2.RData",28,10,39,FALSE
"Ukn Bullet B-2","Br5 Bullet 1-1",0.201135496332882,284,1.59503253169844,2.55411751050681,137.5,237.5,0,17,17,0,0,"data-35/unkn2.RData",61,19,39,FALSE
"Ukn Bullet B-2","Br8 Bullet 2-3",0.240408899638479,401,3.03664048832288,3.34629108878636,175,237.5,1,15,11,1.47649752230834,1,"data-35/unkn2.RData",105,45,39,FALSE
"Ukn Bullet B-2","Br5 Bullet 2-6",0.31966112613145,254,2.01562407362267,3.02481275615165,150,237.5,3,14,6,6.49331846994962,1,"data-35/unkn2.RData",72,22,39,FALSE
"Ukn Bullet B-2","Br9 Bullet 2-3",0.406314883721887,264,4.06621348768019,3.90161151178554,175,237.5,0,19,19,0,0,"data-35/unkn2.RData",117,50,39,FALSE
"Ukn Bullet B-2","Br7 Bullet 2-1",0.315431502984649,129,2.1125462848851,2.36185618002848,137.5,237.5,1,14,9,0.454498595160167,1,"data-35/unkn2.RData",91,36,39,FALSE
"Ukn Bullet B-2","Br10 Bullet 1-6",0.285299687413754,291,1.98810605676512,3.19409179097264,187.5,237.5,5,19,9,3.72492547455337,3,"data-35/unkn2.RData",18,60,39,FALSE
"Ukn Bullet B-2","Br2 Bullet 1-1",0.195766345053559,32,4.37438404697644,2.91772760319382,125,237.5,2,14,8,1.84905367427645,1,"data-35/unkn2.RData",25,7,39,FALSE
"Ukn Bullet B-2","Br7 Bullet 1-6",0.271926393442083,194,1.37670506119392,2.3292612793258,100,237.5,2,20,15,4.07686762246774,1,"data-35/unkn2.RData",90,36,39,FALSE
"Ukn Bullet B-2","Br6 Bullet 1-4",0.132770976050161,30,2.89512057273548,2.79475308926532,212.5,237.5,6,15,8,8.40391158611831,3,"data-35/unkn2.RData",76,28,39,FALSE
"Ukn Bullet B-2","Br5 Bullet 1-6",0.153959430641528,401,2.1063942227646,2.84505036372011,137.5,237.5,2,14,8,2.87913522905865,1,"data-35/unkn2.RData",66,24,39,FALSE
"Ukn Bullet B-2","Br4 Bullet 2-1",0.416748449064579,1,3.25986024779356,2.90842603590773,162.5,237.5,7,15,4,7.79956404161636,4,"data-35/unkn2.RData",55,41,39,FALSE
"Ukn Bullet B-2","Br3 Bullet 1-2",0.168730858304106,384,2.77413421511788,3.13803940712773,125,237.5,3,16,16,4.6611565079611,3,"data-35/unkn2.RData",38,14,39,FALSE
"Ukn Bullet B-2","Br6 Bullet 1-3",0.403409707311532,1,6.10480867789388,4.32539608938465,150,237.5,1,14,7,0.966004416385259,1,"data-35/unkn2.RData",75,27,39,FALSE
"Ukn Bullet B-2","Br10 Bullet 1-5",0.370170725776049,299,3.81639161098042,3.5591703328274,100,237.5,3,10,6,7.57556481187111,2,"data-35/unkn2.RData",17,59,39,FALSE
"Ukn Bullet B-2","Br10 Bullet 1-2",0.226196610673618,18,2.96647459794583,2.78415832057333,175,237.5,1,17,13,1.1882757072404,1,"data-35/unkn2.RData",14,56,39,FALSE
"Ukn Bullet B-2","Br2 Bullet 1-5",0.386502575633544,115,2.79231175108341,3.02016937498234,100,237.5,1,14,13,1.46554587704681,1,"data-35/unkn2.RData",29,11,39,FALSE
"Ukn Bullet B-2","Br8 Bullet 2-4",0.418217749682415,215,2.97340013003175,3.41714003382569,125,237.5,2,14,5,0.995592240136553,1,"data-35/unkn2.RData",106,46,39,FALSE
"Ukn Bullet B-2","Br7 Bullet 2-6",0.341376481493117,61,2.68459952811526,2.60399734726587,100,237.5,2,12,6,2.07487598797922,1,"data-35/unkn2.RData",96,35,39,FALSE
"Ukn Bullet B-2","Br10 Bullet 2-6",0.20336899973455,227,2.34126791150251,2.98450506819968,125,237.5,1,15,13,2.74441649036346,1,"data-35/unkn2.RData",24,58,39,FALSE
"Ukn Bullet B-2","Br6 Bullet 2-4",0.295686809623576,401,2.95743291284241,3.35003929510403,200,237.5,2,17,12,2.77239632992028,2,"data-35/unkn2.RData",82,25,39,FALSE
"Ukn Bullet B-2","Br9 Bullet 1-6",0.152699018550959,401,2.49768759965282,3.24308773598311,112.5,237.5,2,16,8,1.72250679200742,1,"data-35/unkn2.RData",114,54,39,FALSE
"Ukn Bullet B-2","Br4 Bullet 2-2",0.247082405720663,95,6.85829842197054,4.1937188666323,112.5,237.5,0,15,15,0,0,"data-35/unkn2.RData",56,42,39,FALSE
"Ukn Bullet B-2","Br5 Bullet 2-5",0.210187000705832,399,2.14802008754995,2.87219594349317,112.5,237.5,3,17,6,3.31698406462275,1,"data-35/unkn2.RData",71,21,39,FALSE
"Ukn Bullet B-2","Br9 Bullet 2-1",0.201105126650387,278,3.13353938082082,3.28524943456503,162.5,237.5,1,17,10,0.40135105248416,1,"data-35/unkn2.RData",115,54,39,FALSE
"Ukn Bullet B-2","Br2 Bullet 1-2",0.192441710339987,167,2.85028805659831,3.09790567533754,162.5,237.5,4,12,6,5.4324805548024,2,"data-35/unkn2.RData",26,8,39,FALSE
"Ukn Bullet B-2","Br4 Bullet 1-1",0.352730354275492,166,3.07723312565702,3.28039702717673,112.5,237.5,1,19,17,3.25631273971351,1,"data-35/unkn2.RData",49,37,39,FALSE
"Ukn Bullet B-2","Br3 Bullet 2-1",0.143553618846555,300,3.39754917773318,3.2445885748872,162.5,237.5,2,13,8,4.90449350226682,1,"data-35/unkn2.RData",43,17,39,FALSE
"Ukn Bullet B-2","Br10 Bullet 1-1",0.323135020074211,12,3.22271164848268,2.50448280083377,212.5,237.5,3,13,8,1.92732238894688,2,"data-35/unkn2.RData",13,55,39,FALSE
"Ukn Bullet B-2","Br8 Bullet 1-4",0.214752216817819,248,3.68747810773138,3.45173473365747,187.5,237.5,3,18,11,5.02202882161923,2,"data-35/unkn2.RData",100,46,39,FALSE
"Ukn Bullet B-2","Br4 Bullet 1-3",0.182567458209404,385,1.88074625051305,2.77262001742974,100,237.5,1,17,10,0.824294854685607,1,"data-35/unkn2.RData",51,39,39,TRUE
"Ukn Bullet B-2","Br1 Bullet 1-1",0.239725429285938,117,3.82856329345619,2.9087259205978,100,237.5,2,14,8,1.53798617645249,2,"data-35/unkn2.RData",1,1,39,FALSE
"Ukn Bullet B-2","Br1 Bullet 2-6",0.272512078454605,138,2.86115145256132,2.61523900502547,100,237.5,3,15,11,1.40066588605129,3,"data-35/unkn2.RData",12,4,39,FALSE
"Ukn Bullet B-2","Br1 Bullet 2-4",0.209447706563163,343,2.1359666809944,3.06538655812958,125,237.5,4,13,6,7.84157180121699,3,"data-35/unkn2.RData",10,2,39,FALSE
"Ukn Bullet B-2","Br3 Bullet 2-6",0.355685638256707,61,4.24855670849546,4.020901946539,100,237.5,3,12,5,2.68492462178224,2,"data-35/unkn2.RData",48,16,39,FALSE
"Ukn Bullet B-2","Br8 Bullet 1-2",0.317812780010569,290,6.02628596912975,4.29668427394017,100,237.5,5,14,5,9.8637666533735,2,"data-35/unkn2.RData",98,44,39,FALSE
"Ukn Bullet B-2","Br8 Bullet 1-5",0.273396324115292,351,1.58549125319671,2.93431222520972,112.5,237.5,5,15,5,5.65961191662076,3,"data-35/unkn2.RData",101,47,39,FALSE
"Ukn Bullet B-2","Br2 Bullet 2-3",0.200220865968164,294,2.24851664775583,2.92021544670872,125,237.5,1,21,12,1.3103107956844,1,"data-35/unkn2.RData",33,8,39,FALSE
"Ukn Bullet B-2","Br9 Bullet 2-6",0.300701248983553,300,1.08281210382238,2.36331140306991,175,237.5,4,16,6,4.74673699241188,2,"data-35/unkn2.RData",120,53,39,FALSE
"Ukn Bullet B-2","Br1 Bullet 2-3",0.360005179952279,1,7.61657449804125,4.62750026279526,100,237.5,1,17,15,0.0369508883747847,1,"data-35/unkn2.RData",9,1,39,FALSE
"Ukn Bullet B-2","Br7 Bullet 1-5",0.329253448136148,375,1.89928104856405,2.90436148153481,112.5,237.5,5,16,10,5.03932143151333,3,"data-35/unkn2.RData",89,35,39,FALSE
"Ukn Bullet B-2","Br4 Bullet 1-6",0.376867422969569,176,3.22119229743097,3.33935959001831,100,237.5,5,11,4,8.87557845519661,2,"data-35/unkn2.RData",54,42,39,FALSE
"Ukn Bullet B-2","Br10 Bullet 1-4",0.164824152724019,18,3.77790370672978,3.58541640338335,100,237.5,1,14,11,2.75893916362265,1,"data-35/unkn2.RData",16,58,39,FALSE
"Ukn Bullet B-2","Br7 Bullet 1-1",0.248606067118955,201,3.00764829837133,3.23477388439062,137.5,237.5,1,17,12,2.25281913449572,1,"data-35/unkn2.RData",85,31,39,FALSE
"Ukn Bullet B-2","Br1 Bullet 2-2",0.203913712584944,21,5.34737976492355,3.48872842819641,162.5,237.5,2,17,8,1.22964541967479,1,"data-35/unkn2.RData",8,6,39,FALSE
"Ukn Bullet B-2","Br9 Bullet 2-4",0.30603496887162,248,3.06899892552184,3.5154575709313,237.5,237.5,6,12,6,12.0707296037967,4,"data-35/unkn2.RData",118,51,39,FALSE
"Ukn Bullet B-2","Br1 Bullet 1-3",0.257842334632866,247,2.50711491039556,3.168954039363,100,237.5,3,14,7,4.5840027595766,1,"data-35/unkn2.RData",3,3,39,FALSE
"Ukn Bullet B-2","Br10 Bullet 2-2",0.222863279451747,287,1.98786222201847,2.90312544954156,200,237.5,2,18,14,3.04126923752309,1,"data-35/unkn2.RData",20,60,39,FALSE
"Ukn Bullet B-2","Br5 Bullet 2-1",0.25986447177385,1,2.72654043990577,2.29914849700331,137.5,237.5,1,22,12,0.92747325359349,1,"data-35/unkn2.RData",67,23,39,FALSE
"Ukn Bullet B-2","Br4 Bullet 2-3",0.324358678833806,158,3.63662367474141,3.35058671917743,150,237.5,1,13,11,3.60916551195932,1,"data-35/unkn2.RData",57,37,39,FALSE
"Ukn Bullet B-2","Br9 Bullet 2-5",0.14527018447718,311,2.40273900642389,2.91092815646067,100,237.5,4,17,12,6.28431152200987,2,"data-35/unkn2.RData",119,52,39,FALSE
"Ukn Bullet B-2","Br6 Bullet 1-5",0.18037013571925,294,2.4667910654883,2.99241954495931,125,237.5,5,12,6,3.44259626984876,4,"data-35/unkn2.RData",77,29,39,FALSE
"Ukn Bullet B-2","Br4 Bullet 2-5",0.217117190476036,366,1.62499997694529,2.64742544626902,112.5,237.5,2,15,7,1.30605055585467,1,"data-35/unkn2.RData",59,39,39,TRUE
"Ukn Bullet B-2","Br2 Bullet 2-4",0.477726457192647,227,1.11259731733962,2.80876044284108,175,237.5,7,16,12,8.42510649905872,6,"data-35/unkn2.RData",34,9,39,FALSE
"Ukn Bullet B-2","Br7 Bullet 2-4",0.251248441809187,290,1.99837503372463,2.99654876118283,100,237.5,2,18,8,1.15599925517617,1,"data-35/unkn2.RData",94,33,39,FALSE
"Ukn Bullet B-2","Br2 Bullet 1-3",0.497039418274251,187,1.15704349046335,2.8108847482831,137.5,237.5,3,15,6,3.54951529713093,1,"data-35/unkn2.RData",27,9,39,FALSE
"Ukn Bullet B-2","Br6 Bullet 2-1",0.29903468188351,201,3.37268389105811,3.51277332571657,137.5,237.5,3,13,6,7.54530606150368,1,"data-35/unkn2.RData",79,28,39,FALSE
"Ukn Bullet B-2","Br4 Bullet 2-4",0.324600766996433,255,2.49985321294776,2.83956200529693,150,237.5,1,15,11,1.19445320712025,1,"data-35/unkn2.RData",58,38,39,FALSE
"Ukn Bullet B-2","Br1 Bullet 1-5",0.25813392328533,199,2.56267312001886,3.15048592482211,100,237.5,2,13,11,6.36433504600309,1,"data-35/unkn2.RData",5,5,39,FALSE
"Ukn Bullet B-2","Br2 Bullet 2-6",0.219666145992409,241,3.61011857294252,3.24868856318031,137.5,237.5,0,17,17,0,0,"data-35/unkn2.RData",36,11,39,FALSE
"Ukn Bullet B-2","Br8 Bullet 2-1",0.314412423800129,16,4.5641747806587,4.11167059068575,100,237.5,6,13,6,10.2126888763236,2,"data-35/unkn2.RData",103,43,39,FALSE
"Ukn Bullet B-2","Br4 Bullet 1-4",0.316792247458161,193,1.80454274505026,2.7667524756867,100,237.5,2,14,11,4.79647291379235,1,"data-35/unkn2.RData",52,40,39,FALSE
"Ukn Bullet B-2","Br3 Bullet 2-5",0.223928129980141,259,6.4613415500075,4.09214007544592,100,237.5,4,12,5,10.7907187878497,2,"data-35/unkn2.RData",47,15,39,FALSE
"Ukn Bullet B-2","Br8 Bullet 1-1",0.337575592638764,234,1.95340875648814,3.02402368620229,150,237.5,5,15,7,8.15932489066215,3,"data-35/unkn2.RData",97,43,39,FALSE
"Ukn Bullet B-2","Br3 Bullet 1-1",0.284247257162849,326,1.29014470086465,2.62970645274226,162.5,237.5,3,15,12,5.7080931937278,1,"data-35/unkn2.RData",37,13,39,FALSE
"Ukn Bullet B-2","Br3 Bullet 1-3",0.215138727441554,188,3.80297313999484,3.38744092556966,137.5,237.5,3,12,12,5.66735715953291,3,"data-35/unkn2.RData",39,15,39,FALSE
"Ukn Bullet B-2","Br6 Bullet 1-2",0.149238040186941,103,4.50866807937943,2.92088908166207,137.5,237.5,1,15,9,1.17325130237446,1,"data-35/unkn2.RData",74,26,39,FALSE
"Ukn Bullet B-2","Br9 Bullet 1-2",0.592805582416563,148,4.3032546251485,4.08441527742156,100,237.5,2,16,7,2.77188607051954,1,"data-35/unkn2.RData",110,50,39,FALSE
"Ukn Bullet B-2","Br6 Bullet 1-6",0.261292238601488,178,2.70517633790914,2.99917405814008,112.5,237.5,4,15,8,5.67050337756873,2,"data-35/unkn2.RData",78,30,39,FALSE
"Ukn Bullet B-2","Br1 Bullet 2-1",0.367428485865346,201,2.12844690836978,3.02765633088576,100,237.5,1,13,7,0.0523482046834058,1,"data-35/unkn2.RData",7,5,39,FALSE
"Ukn Bullet B-2","Br10 Bullet 2-5",0.153681023122639,334,3.66581757671737,3.3395425100518,100,237.5,0,17,17,0,0,"data-35/unkn2.RData",23,57,39,FALSE
"Ukn Bullet B-2","Br3 Bullet 2-4",0.160975151065248,1,5.60799272174976,3.40837439310848,125,237.5,0,18,18,0,0,"data-35/unkn2.RData",46,14,39,FALSE
"Ukn Bullet B-2","Br2 Bullet 2-2",0.468668871958955,244,3.86837015991749,3.88061953290934,100,237.5,4,12,10,5.82097504805493,4,"data-35/unkn2.RData",32,7,39,FALSE
"Ukn Bullet B-3","Br6 Bullet 1-1",0.130410977165406,391,8.86506376291294,4.34884947333312,112.5,100,3,14,10,4.36562851509619,3,"data-35/unkn3.RData",73,25,40,FALSE
"Ukn Bullet B-3","Br7 Bullet 1-5",0.27013861759762,251,4.80935993045708,3.30003488158042,112.5,100,5,13,5,8.17785310031482,2,"data-35/unkn3.RData",89,35,40,FALSE
"Ukn Bullet B-3","Br4 Bullet 1-2",0.206886952541764,140,4.35988622561888,2.50445483892815,125,100,5,12,7,5.96038619431624,4,"data-35/unkn3.RData",50,38,40,FALSE
"Ukn Bullet B-3","Br3 Bullet 2-6",0.279619509218163,77,6.39995794853252,4.41657534658461,100,100,5,12,5,12.584137134985,2,"data-35/unkn3.RData",48,16,40,FALSE
"Ukn Bullet B-3","Br10 Bullet 2-5",0.385194368188144,74,5.96572178401351,3.73521591009741,100,100,1,12,8,3.75331828862071,1,"data-35/unkn3.RData",23,57,40,FALSE
"Ukn Bullet B-3","Br8 Bullet 2-2",0.300427969198282,68,6.65742063473083,4.18934698283948,187.5,100,2,14,8,3.4858983420094,1,"data-35/unkn3.RData",104,44,40,FALSE
"Ukn Bullet B-3","Br4 Bullet 2-3",0.265811150365193,166,5.59564362333002,3.74626011922304,150,100,6,8,4,11.8596281846618,5,"data-35/unkn3.RData",57,37,40,FALSE
"Ukn Bullet B-3","Br10 Bullet 1-6",0.233151950295919,169,5.33580742405207,3.58976519101825,187.5,100,4,15,8,6.95023178921833,2,"data-35/unkn3.RData",18,60,40,FALSE
"Ukn Bullet B-3","Br7 Bullet 1-4",0.275336260072076,327,4.99302253896064,3.65392172857345,125,100,1,15,11,0.474475000801121,1,"data-35/unkn3.RData",88,34,40,FALSE
"Ukn Bullet B-3","Br10 Bullet 2-1",0.2538805763286,317,4.48660083718119,3.14097998327893,150,100,6,15,10,9.52212463812872,5,"data-35/unkn3.RData",19,59,40,FALSE
"Ukn Bullet B-3","Br1 Bullet 1-4",0.234645813398167,254,4.94356122187079,3.10408162197168,137.5,100,0,22,22,0,0,"data-35/unkn3.RData",4,4,40,FALSE
"Ukn Bullet B-3","Br3 Bullet 1-4",0.174213283329795,215,8.83029253855808,4.68868425684587,187.5,100,1,12,7,0.720046350662463,1,"data-35/unkn3.RData",40,16,40,FALSE
"Ukn Bullet B-3","Br7 Bullet 1-2",0.303608245727926,214,4.69563456216658,3.43318182584641,150,100,10,9,5,16.2648532530521,4,"data-35/unkn3.RData",86,32,40,FALSE
"Ukn Bullet B-3","Br2 Bullet 1-5",0.193926411231281,244,5.56797771339016,3.41584277502795,100,100,8,12,8,14.3127037338804,5,"data-35/unkn3.RData",29,11,40,FALSE
"Ukn Bullet B-3","Br3 Bullet 1-6",0.223790603364776,349,4.33990217840607,2.77964773488121,125,100,4,17,6,3.71711646446084,2,"data-35/unkn3.RData",42,18,40,FALSE
"Ukn Bullet B-3","Br1 Bullet 1-1",0.424942069011121,280,3.90699901000916,3.30439932064341,100,100,8,15,5,13.1875437712279,5,"data-35/unkn3.RData",1,1,40,FALSE
"Ukn Bullet B-3","Br7 Bullet 2-1",0.201174253130988,203,4.7048485265482,2.75752958007409,137.5,100,6,11,3,9.91314107682051,2,"data-35/unkn3.RData",91,36,40,FALSE
"Ukn Bullet B-3","Br10 Bullet 2-3",0.185311715302806,1,5.10707991066365,2.87984520418134,112.5,100,11,12,3,13.17991481403,4,"data-35/unkn3.RData",21,55,40,FALSE
"Ukn Bullet B-3","Br4 Bullet 1-5",0.370317269938083,130,4.28021764728309,3.35799739715709,100,100,4,11,6,3.31613388415324,3,"data-35/unkn3.RData",53,41,40,FALSE
"Ukn Bullet B-3","Br8 Bullet 1-4",0.24902200485677,62,5.17657821830488,3.84740813370308,187.5,100,2,16,9,2.18185404883183,1,"data-35/unkn3.RData",100,46,40,FALSE
"Ukn Bullet B-3","Br1 Bullet 1-2",0.361566031844945,211,4.05963910607322,2.86707574240371,100,100,2,17,11,2.32226743734884,1,"data-35/unkn3.RData",2,2,40,FALSE
"Ukn Bullet B-3","Br9 Bullet 1-5",0.222675231757697,285,4.17103130449298,2.77820311588938,212.5,100,8,12,4,10.4687375866296,4,"data-35/unkn3.RData",113,53,40,FALSE
"Ukn Bullet B-3","Br2 Bullet 1-2",0.308562226523702,147,4.59460251271882,3.49357907538314,162.5,100,6,13,4,7.17308285976445,2,"data-35/unkn3.RData",26,8,40,FALSE
"Ukn Bullet B-3","Br2 Bullet 2-5",0.324520008886313,33,4.37135520690073,3.08309261866243,137.5,100,1,17,16,1.27017175628523,1,"data-35/unkn3.RData",35,10,40,FALSE
"Ukn Bullet B-3","Br9 Bullet 1-2",0.112397407898109,386,9.18809609901862,4.48008867746717,100,100,2,18,7,2.35642655928212,1,"data-35/unkn3.RData",110,50,40,FALSE
"Ukn Bullet B-3","Br10 Bullet 1-3",0.286442157593693,89,8.34222489670137,5.12565191191981,100,100,2,13,6,4.64181911691167,1,"data-35/unkn3.RData",15,57,40,FALSE
"Ukn Bullet B-3","Br2 Bullet 2-4",0.200260935395899,212,5.2162353826372,3.20443384288669,175,100,4,17,9,6.89167855816712,2,"data-35/unkn3.RData",34,9,40,FALSE
"Ukn Bullet B-3","Br1 Bullet 2-2",0.33380356147356,401,5.16531350815135,3.88440182824202,162.5,100,4,13,4,7.57311652852785,1,"data-35/unkn3.RData",8,6,40,FALSE
"Ukn Bullet B-3","Br6 Bullet 2-1",0.483100209706172,243,4.0579437283975,3.90844672576217,137.5,100,5,14,5,11.8480976301229,1,"data-35/unkn3.RData",79,28,40,FALSE
"Ukn Bullet B-3","Br6 Bullet 1-3",0.338717544757603,395,8.01128157657455,4.72106948943026,150,100,3,15,9,5.21264651270731,2,"data-35/unkn3.RData",75,27,40,FALSE
"Ukn Bullet B-3","Br6 Bullet 1-5",0.405371160802945,278,4.16544040625686,3.38809294500492,125,100,7,13,6,10.2824065350298,3,"data-35/unkn3.RData",77,29,40,FALSE
"Ukn Bullet B-3","Br5 Bullet 2-2",0.221074091031365,71,5.04559881513758,3.36675308056968,125,100,0,13,13,0,0,"data-35/unkn3.RData",68,24,40,FALSE
"Ukn Bullet B-3","Br5 Bullet 2-6",0.36390935492589,214,4.56349239913367,3.42048615619726,150,100,5,14,5,6.24336171767696,2,"data-35/unkn3.RData",72,22,40,FALSE
"Ukn Bullet B-3","Br7 Bullet 2-6",0.359770828455107,62,3.9611048779161,2.99967074731148,100,100,3,11,5,4.90659666891959,2,"data-35/unkn3.RData",96,35,40,FALSE
"Ukn Bullet B-3","Br6 Bullet 1-4",0.322203322252777,370,4.41380345082809,3.19042648931093,212.5,100,4,14,9,5.06707037390397,2,"data-35/unkn3.RData",76,28,40,FALSE
"Ukn Bullet B-3","Br4 Bullet 1-4",0.291591368297491,193,4.61594095722198,3.16242587573231,100,100,5,13,4,8.47737478674021,2,"data-35/unkn3.RData",52,40,40,TRUE
"Ukn Bullet B-3","Br2 Bullet 1-4",0.269212885834813,261,6.91533671109515,3.8632606568223,175,100,1,15,11,3.46633570384285,1,"data-35/unkn3.RData",28,10,40,FALSE
"Ukn Bullet B-3","Br4 Bullet 2-6",0.167702410892694,344,5.74354431127165,3.40986810201124,112.5,100,3,14,8,2.63853004162366,2,"data-35/unkn3.RData",60,40,40,TRUE
