"b2","b1","ccf","lag","D","sd.D","x1","x2","num.matches","num.mismatches","cms","cms2","non_cms","left_cms","right_cms","left_noncms","right_noncms","sumpeaks","data","resID","id.x","id.y","match","span","forest"
"Ukn Bullet Z-1","Br9 Bullet 2-1",0.342717727922158,65,2.29063818045923,2.68284390870664,175,225,4,18,2,1,8,0,0,3,8,7.22353630128114,"data-new-25-25/unkn85.RData",115,54,24,FALSE,25,0
"Ukn Bullet Z-1","Br3 Bullet 1-4",0.334118391631567,317,7.13027417646965,3.98926876129819,350,225,1,19,1,0,16,0,0,16,3,0.744519850107721,"data-new-25-25/unkn85.RData",40,16,24,FALSE,25,0
"Ukn Bullet Z-1","Br6 Bullet 2-5",0.199578909464239,236,2.4615801855436,2.43824129285213,175,225,2,15,1,1,10,0,0,3,10,4.63294159071824,"data-new-25-25/unkn85.RData",83,26,24,FALSE,25,0
"Ukn Bullet Z-1","Br9 Bullet 1-4",0.260122957883544,260,2.32430088123392,2.50701067229531,150,225,1,15,1,1,11,0,0,11,4,2.33372127524251,"data-new-25-25/unkn85.RData",112,52,24,FALSE,25,0
"Ukn Bullet Z-1","Br10 Bullet 1-4",0.267690720850919,255,4.47483097089313,3.47074304617806,175,225,6,16,3,2,6,0,0,2,4,6.49198587242478,"data-new-25-25/unkn85.RData",16,58,24,FALSE,25,0
"Ukn Bullet Z-1","Br10 Bullet 2-6",0.42528010467425,254,1.97538956999298,2.54053534022584,125,225,7,11,4,2,5,0,0,2,2,7.07830345289887,"data-new-25-25/unkn85.RData",24,58,24,FALSE,25,0
"Ukn Bullet Z-1","Br5 Bullet 1-1",0.28519545867403,251,1.89167039309201,2.17235657056958,150,225,5,16,3,2,9,0,0,9,1,7.69751370492202,"data-new-25-25/unkn85.RData",61,19,24,FALSE,25,0
"Ukn Bullet Z-1","Br10 Bullet 2-5",0.280464145019197,195,2.40030715590592,2.57499541363701,250,225,4,16,4,2,12,0,0,12,4,6.52048796604877,"data-new-25-25/unkn85.RData",23,57,24,FALSE,25,0.00833333333333333
"Ukn Bullet Z-1","Br1 Bullet 1-2",0.257669263095831,133,1.61034381368138,2.02743261438427,100,225,4,18,2,1,7,0,0,7,3,4.71363047264486,"data-new-25-25/unkn85.RData",2,2,24,FALSE,25,0
"Ukn Bullet Z-1","Br10 Bullet 2-3",0.225704911396129,55,1.74093975793685,1.98157979731616,125,225,6,15,5,3,9,0,0,3,9,5.8288083493066,"data-new-25-25/unkn85.RData",21,55,24,FALSE,25,0
"Ukn Bullet Z-1","Br2 Bullet 2-2",0.220241933868248,101,4.17367557672764,3.04831649646087,150,225,2,22,1,1,9,0,0,8,9,3.37507219890834,"data-new-25-25/unkn85.RData",32,7,24,FALSE,25,0
"Ukn Bullet Z-1","Br9 Bullet 1-2",0.344936768302432,313,8.86852678924394,4.28199185910402,175,225,0,13,0,0,13,0,0,13,13,0,"data-new-25-25/unkn85.RData",110,50,24,FALSE,25,0
"Ukn Bullet Z-1","Br7 Bullet 1-6",0.205815855626164,7,1.6801398656183,1.88529155135196,100,225,0,20,0,0,20,0,0,20,20,0,"data-new-25-25/unkn85.RData",90,36,24,FALSE,25,0
"Ukn Bullet Z-1","Br2 Bullet 1-2",0.146799883380524,127,2.98830990130862,2.6753069967482,150,225,3,15,2,1,7,0,0,7,6,4.60092356927857,"data-new-25-25/unkn85.RData",26,8,24,FALSE,25,0.0099009900990099
"Ukn Bullet Z-1","Br1 Bullet 2-6",0.259814441083986,115,1.79820577383202,2.17126927705163,100,225,5,20,2,1,8,0,0,2,8,4.4715020378438,"data-new-25-25/unkn85.RData",12,4,24,FALSE,25,0
"Ukn Bullet Z-1","Br1 Bullet 1-5",0.2765571126247,200,2.69049162177609,2.70651619684827,100,225,3,17,2,1,15,0,0,15,1,5.71645116083956,"data-new-25-25/unkn85.RData",5,5,24,FALSE,25,0
"Ukn Bullet Z-1","Br9 Bullet 1-3",0.437418713505778,107,1.91379953664229,2.53255003266054,125,225,4,15,2,1,6,0,0,4,6,7.76383996389587,"data-new-25-25/unkn85.RData",111,51,24,FALSE,25,0.00813008130081301
"Ukn Bullet Z-1","Br8 Bullet 1-3",0.391246429864551,208,1.75600400307918,2.40445375983428,150,225,6,15,4,2,7,0,0,1,6,8.10713435887661,"data-new-25-25/unkn85.RData",99,45,24,FALSE,25,0
"Ukn Bullet Z-1","Br5 Bullet 1-4",0.238651165173549,67,2.45945136647829,2.45296670717757,150,225,3,16,2,1,9,0,0,9,5,3.43028953157069,"data-new-25-25/unkn85.RData",64,22,24,FALSE,25,0
"Ukn Bullet Z-1","Br9 Bullet 2-5",0.268613716598042,257,2.24245821827451,2.46695842848683,100,225,0,12,0,0,12,0,0,12,12,0,"data-new-25-25/unkn85.RData",119,52,24,FALSE,25,0
"Ukn Bullet Z-1","Br2 Bullet 2-5",0.231774899727425,401,2.24555438554023,2.27286087138496,150,225,6,15,5,3,7,0,0,3,5,6.31486497451374,"data-new-25-25/unkn85.RData",35,10,24,FALSE,25,0
"Ukn Bullet Z-1","Br10 Bullet 1-6",0.457374962167012,60,1.63785349057187,2.59193573178487,200,225,4,19,2,1,9,0,0,7,9,6.29802847320175,"data-new-25-25/unkn85.RData",18,60,24,FALSE,25,0
"Ukn Bullet Z-1","Br9 Bullet 2-3",0.276860872577789,174,4.22434244207666,3.4576417838117,175,225,7,16,4,2,9,0,0,2,9,8.83387508409821,"data-new-25-25/unkn85.RData",117,50,24,FALSE,25,0
"Ukn Bullet Z-1","Br10 Bullet 2-4",0.208124222248818,201,5.07856508936453,3.44562582905751,150,225,1,13,1,1,11,0,0,2,11,0.584961605489858,"data-new-25-25/unkn85.RData",22,56,24,FALSE,25,0
"Ukn Bullet Z-1","Br5 Bullet 1-2",0.428297067198444,197,1.98485333337358,2.62546402754479,150,225,6,12,3,1,5,0,1,5,0,10.3892106246731,"data-new-25-25/unkn85.RData",62,20,24,FALSE,25,0
"Ukn Bullet Z-1","Br1 Bullet 2-1",0.203864201513888,115,2.74591235895401,2.58368660291192,100,225,5,13,2,1,7,0,0,7,3,6.5873075214119,"data-new-25-25/unkn85.RData",7,5,24,FALSE,25,0
"Ukn Bullet Z-1","Br1 Bullet 1-1",0.270150728283158,360,2.19202578329667,2.46475619262396,100,225,2,16,1,0,8,0,0,8,3,1.64703318567531,"data-new-25-25/unkn85.RData",1,1,24,FALSE,25,0
"Ukn Bullet Z-1","Br1 Bullet 2-4",0.308706944972333,139,1.55855033354963,2.03732778125688,150,225,5,16,2,1,9,0,0,1,3,4.12175913192368,"data-new-25-25/unkn85.RData",10,2,24,FALSE,25,0
"Ukn Bullet Z-1","Br5 Bullet 1-5",0.474040503334922,271,1.25453372105238,1.77243790283981,175,225,3,20,3,1,16,0,0,16,4,3.77075384182561,"data-new-25-25/unkn85.RData",65,23,24,FALSE,25,0
"Ukn Bullet Z-1","Br2 Bullet 2-1",0.227075664366989,1,2.82587617490775,2.62354889617639,175,225,6,21,3,1,10,0,0,3,10,9.16103239266316,"data-new-25-25/unkn85.RData",31,12,24,FALSE,25,0
"Ukn Bullet Z-1","Br6 Bullet 2-2",0.448933430175439,192,1.76314405763912,2.52978281928534,200,225,5,16,3,1,10,0,0,1,10,6.27772193504519,"data-new-25-25/unkn85.RData",80,29,24,FALSE,25,0
"Ukn Bullet Z-1","Br5 Bullet 2-4",0.486065447795306,196,1.59364851113068,2.48038563176178,150,225,8,12,3,2,5,0,1,2,0,10.6359025147262,"data-new-25-25/unkn85.RData",70,20,24,FALSE,25,0
"Ukn Bullet Z-1","Br4 Bullet 1-3",0.556656303964163,41,1.37587109592452,2.3286502894559,100,225,5,19,4,2,8,0,0,5,8,6.17594644968662,"data-new-25-25/unkn85.RData",51,39,24,FALSE,25,0.00862068965517241
"Ukn Bullet Z-1","Br5 Bullet 2-1",0.4594202729414,283,1.23711509604462,1.83735357018329,150,225,4,18,3,1,11,0,0,11,3,4.60230031571611,"data-new-25-25/unkn85.RData",67,23,24,FALSE,25,0
"Ukn Bullet Z-1","Br5 Bullet 2-2",0.83449664644752,199,0.536675732200431,2.52710995255023,125,225,12,9,3,2,2,0,0,2,1,18.0515101479043,"data-new-25-25/unkn85.RData",68,24,24,TRUE,25,0.932692307692308
"Ukn Bullet Z-1","Br7 Bullet 1-1",0.237524387302159,4,3.08300091613688,2.87879063739268,125,225,0,16,0,0,16,0,0,16,16,0,"data-new-25-25/unkn85.RData",85,31,24,FALSE,25,0
"Ukn Bullet Z-1","Br2 Bullet 1-1",0.169615737344835,184,2.37475222826386,2.43356882104309,150,225,3,16,2,1,6,0,0,6,6,4.55196044555369,"data-new-25-25/unkn85.RData",25,7,24,FALSE,25,0
"Ukn Bullet Z-1","Br8 Bullet 2-6",0.193145137787216,231,4.85918860765922,3.22495601981128,100,225,1,14,1,1,11,0,0,11,3,2.12133069957511,"data-new-25-25/unkn85.RData",108,48,24,FALSE,25,0
"Ukn Bullet Z-1","Br7 Bullet 2-4",0.24178110403989,253,2.3540067366349,2.55257903320899,100,225,2,16,1,0,12,0,0,12,1,3.94652439267094,"data-new-25-25/unkn85.RData",94,33,24,FALSE,25,0
"Ukn Bullet Z-2","Br1 Bullet 2-2",0.351046665550284,239,3.15234548421826,2.72604887048566,175,200,6,17,2,1,6,0,0,6,3,8.35485308198289,"data-new-25-25/unkn86.RData",8,6,19,FALSE,25,0
"Ukn Bullet Z-2","Br3 Bullet 1-1",0.343048889591677,196,1.23282659510085,1.87758385480072,175,200,6,17,3,1,6,0,0,2,6,3.53400725238207,"data-new-25-25/unkn86.RData",37,13,19,FALSE,25,0
"Ukn Bullet Z-2","Br1 Bullet 1-1",0.275806350679201,138,1.67705513514382,2.10539083057811,100,200,4,20,2,1,10,0,0,1,10,5.17520115362023,"data-new-25-25/unkn86.RData",1,1,19,FALSE,25,0
"Ukn Bullet Z-2","Br1 Bullet 1-2",0.317414715659654,51,1.01082330105553,1.66806725233842,100,200,4,20,2,1,12,0,0,12,5,3.08031953501428,"data-new-25-25/unkn86.RData",2,2,19,FALSE,25,0
"Ukn Bullet Z-2","Br1 Bullet 1-4",0.196099311150129,241,1.43882220909099,1.88738297846064,125,200,9,17,4,2,8,0,1,8,0,7.73759042158021,"data-new-25-25/unkn86.RData",4,4,19,FALSE,25,0
"Ukn Bullet Z-2","Br5 Bullet 1-6",0.294373869214208,121,1.75562854388069,2.09580817290723,150,200,6,13,4,2,5,0,0,2,5,8.0985659861179,"data-new-25-25/unkn86.RData",66,24,19,FALSE,25,0
"Ukn Bullet Z-2","Br9 Bullet 2-5",0.403533233724878,28,1.22676610359004,2.10759306644099,100,200,6,11,2,1,7,2,0,0,2,6.5823394329506,"data-new-25-25/unkn86.RData",119,52,19,FALSE,25,0.00884955752212389
"Ukn Bullet Z-2","Br7 Bullet 1-6",0.237057365140484,3,1.07430024761451,1.52592618930611,100,200,3,25,1,0,15,0,0,15,4,2.37985727268487,"data-new-25-25/unkn86.RData",90,36,19,FALSE,25,0
"Ukn Bullet Z-2","Br9 Bullet 2-3",0.403173674598909,246,4.42666243858474,3.09827642176586,175,200,6,17,3,1,9,0,0,3,9,5.21474017576917,"data-new-25-25/unkn86.RData",117,50,19,FALSE,25,0
"Ukn Bullet Z-2","Br4 Bullet 1-1",0.30361296528411,138,2.55434095591457,2.44205600379499,125,200,3,14,2,1,8,0,0,2,8,2.55879284416993,"data-new-25-25/unkn86.RData",49,37,19,FALSE,25,0
"Ukn Bullet Z-2","Br2 Bullet 2-2",0.405956513934487,87,3.00382858087094,2.68895113441503,150,200,2,24,2,1,20,0,0,4,20,1.35972451029342,"data-new-25-25/unkn86.RData",32,7,19,FALSE,25,0
"Ukn Bullet Z-2","Br3 Bullet 1-6",0.17871184649243,327,0.967949973795885,1.58063924481592,125,200,3,26,1,1,10,0,0,6,6,2.96917029106367,"data-new-25-25/unkn86.RData",42,18,19,FALSE,25,0
"Ukn Bullet Z-2","Br2 Bullet 2-3",0.293719809988495,192,1.69252269279542,2.11688035668903,125,200,6,22,2,1,13,2,0,0,3,5.84342796696161,"data-new-25-25/unkn86.RData",33,8,19,FALSE,25,0
"Ukn Bullet Z-2","Br1 Bullet 1-3",0.192618607790104,297,2.6284213656502,2.36561894934332,100,200,6,19,3,2,7,0,0,6,7,9.8309424542327,"data-new-25-25/unkn86.RData",3,3,19,FALSE,25,0
"Ukn Bullet Z-2","Br2 Bullet 1-1",0.303695066092157,31,1.74551566201481,2.07420345899724,150,200,5,22,2,1,9,0,0,2,8,5.72766015657988,"data-new-25-25/unkn86.RData",25,7,19,FALSE,25,0
"Ukn Bullet Z-2","Br7 Bullet 2-3",0.342398679672508,54,1.97136261381997,2.63751289434141,150,200,7,15,5,2,6,0,0,4,4,9.4818039408865,"data-new-25-25/unkn86.RData",93,32,19,FALSE,25,0
"Ukn Bullet Z-2","Br1 Bullet 1-5",0.28385118342566,169,2.23159049029813,2.34715083480243,100,200,7,14,7,4,10,0,0,4,10,7.17716673824748,"data-new-25-25/unkn86.RData",5,5,19,FALSE,25,0
"Ukn Bullet Z-2","Br10 Bullet 1-6",0.295251405976574,194,1.87641004053137,2.23257036973902,200,200,8,14,2,1,4,2,0,0,4,4.41971731350059,"data-new-25-25/unkn86.RData",18,60,19,FALSE,25,0
"Ukn Bullet Z-2","Br3 Bullet 2-4",0.299508734320697,171,2.82936309932627,2.6050393030888,125,200,4,17,3,1,14,0,0,1,14,5.35290617492636,"data-new-25-25/unkn86.RData",46,14,19,FALSE,25,0
"Ukn Bullet Z-2","Br8 Bullet 2-3",0.363732869094632,285,4.40861470015731,3.08912648132626,250,200,9,16,6,3,5,0,0,3,3,7.20554891343921,"data-new-25-25/unkn86.RData",105,45,19,FALSE,25,0
"Ukn Bullet Z-2","Br8 Bullet 1-3",0.445732410110126,285,1.17161976514777,2.04508839778844,150,200,8,18,4,2,6,0,1,3,0,7.20353625324584,"data-new-25-25/unkn86.RData",99,45,19,FALSE,25,0
"Ukn Bullet Z-2","Br6 Bullet 2-5",0.31198341059512,323,1.52816143254532,2.07887593080629,175,200,7,15,2,1,5,0,0,5,3,9.07634382405405,"data-new-25-25/unkn86.RData",83,26,19,FALSE,25,0
"Ukn Bullet Z-2","Br7 Bullet 1-5",0.239711611992355,251,3.98100180830817,2.91026106692426,175,200,2,20,1,1,8,0,0,7,5,2.79669451266425,"data-new-25-25/unkn86.RData",89,35,19,FALSE,25,0
"Ukn Bullet Z-2","Br6 Bullet 1-5",0.195692058141802,287,2.10400937580848,2.18908445493962,125,200,4,18,2,1,8,0,0,5,3,6.36253271757268,"data-new-25-25/unkn86.RData",77,29,19,FALSE,25,0
"Ukn Bullet Z-2","Br1 Bullet 2-3",0.485979126774199,193,7.11582131855318,3.80700271702347,200,200,2,22,1,1,10,0,0,6,10,5.62237725325657,"data-new-25-25/unkn86.RData",9,1,19,FALSE,25,0.0106382978723404
"Ukn Bullet Z-2","Br7 Bullet 2-6",0.225768616522735,289,1.19367967060304,1.80066225724619,100,200,4,24,2,1,11,0,0,3,5,1.71619779485224,"data-new-25-25/unkn86.RData",96,35,19,FALSE,25,0
"Ukn Bullet Z-2","Br8 Bullet 2-4",0.246292848329688,96,2.70857519899128,2.82713024789308,325,200,6,18,3,2,9,0,0,5,1,9.59688877851837,"data-new-25-25/unkn86.RData",106,46,19,FALSE,25,0.00909090909090909
"Ukn Bullet Z-2","Br3 Bullet 2-3",0.426652083545606,204,1.04968715538454,1.91929375983018,175,200,6,15,2,1,9,1,0,0,9,5.16316172941262,"data-new-25-25/unkn86.RData",45,13,19,FALSE,25,0
"Ukn Bullet Z-2","Br7 Bullet 1-4",0.501627031671569,153,1.97359455511613,2.45491323850816,125,200,5,16,3,2,7,0,0,7,7,5.47673068959209,"data-new-25-25/unkn86.RData",88,34,19,FALSE,25,0.00862068965517241
"Ukn Bullet Z-2","Br4 Bullet 2-3",0.305104938333797,148,2.66916454483374,2.54725162915774,150,200,2,18,2,1,15,0,0,3,15,2.10363586616221,"data-new-25-25/unkn86.RData",57,37,19,FALSE,25,0
"Ukn Bullet Z-2","Br7 Bullet 2-4",0.358215348086376,193,1.60320088660598,2.19321367116314,100,200,3,17,1,1,7,0,0,7,2,4.22899409633294,"data-new-25-25/unkn86.RData",94,33,19,FALSE,25,0
"Ukn Bullet Z-2","Br1 Bullet 2-4",0.420138051171284,58,0.910900895691163,1.67796241921103,150,200,5,22,2,1,11,0,0,11,5,4.72806823888388,"data-new-25-25/unkn86.RData",10,2,19,FALSE,25,0
"Ukn Bullet Z-2","Br2 Bullet 2-1",0.308175684911041,55,2.14934214727719,2.26418353413054,175,200,5,30,2,1,11,0,0,5,10,7.68262722464896,"data-new-25-25/unkn86.RData",31,12,19,FALSE,25,0
"Ukn Bullet Z-2","Br6 Bullet 1-1",0.275989835593667,335,5.55412568455018,3.24486737152259,175,200,6,20,3,1,9,0,0,8,9,5.42969018203848,"data-new-25-25/unkn86.RData",73,25,19,FALSE,25,0
"Ukn Bullet Z-2","Br8 Bullet 1-6",0.271736026982151,1,1.43748291086986,1.84410256035783,125,200,9,14,5,2,5,0,0,5,3,6.76043870971519,"data-new-25-25/unkn86.RData",102,48,19,FALSE,25,0
"Ukn Bullet Z-2","Br4 Bullet 1-5",0.333577905379788,381,1.75990512477313,2.15898890709179,100,200,1,27,1,1,22,0,0,22,5,0.766385705561165,"data-new-25-25/unkn86.RData",53,41,19,FALSE,25,0
"Ukn Bullet Z-2","Br7 Bullet 2-2",0.309843610037845,89,1.77188525935083,2.18255714808408,200,200,8,16,6,3,8,0,0,8,5,8.3594088806566,"data-new-25-25/unkn86.RData",92,31,19,FALSE,25,0
"Ukn Bullet Z-2","Br4 Bullet 1-4",0.358354548857176,2,1.19488689540106,1.96341738566702,100,200,6,21,2,1,9,0,0,7,3,5.0107635506471,"data-new-25-25/unkn86.RData",52,40,19,FALSE,25,0
"Ukn Bullet Z-2","Br8 Bullet 2-5",0.296182749102223,222,4.46766157370809,3.05061254142736,125,200,2,18,2,1,15,0,0,3,15,1.35246805962426,"data-new-25-25/unkn86.RData",107,47,19,FALSE,25,0
"Ukn Bullet Z-2","Br5 Bullet 1-5",0.371083254755019,228,0.675973276074862,1.41307254079396,175,200,5,16,3,2,6,1,0,0,4,3.81798198166874,"data-new-25-25/unkn86.RData",65,23,19,FALSE,25,0
"Ukn Bullet Z-2","Br10 Bullet 2-1",0.310286765427253,154,1.44594649267187,1.94197149321364,150,200,5,14,2,1,6,0,0,2,6,5.95639490052544,"data-new-25-25/unkn86.RData",19,59,19,FALSE,25,0
"Ukn Bullet Z-2","Br6 Bullet 2-6",0.339701299507217,55,1.45033833874376,2.00087622435307,125,200,3,27,2,1,19,0,0,19,7,4.1584908116118,"data-new-25-25/unkn86.RData",84,27,19,FALSE,25,0
"Ukn Bullet Z-2","Br6 Bullet 1-4",0.367195536331806,228,1.2505053029295,1.94504099934218,225,200,7,16,3,1,6,0,0,1,3,7.80759233229593,"data-new-25-25/unkn86.RData",76,28,19,FALSE,25,0
"Ukn Bullet Z-2","Br4 Bullet 2-6",0.395491362370668,5,0.915083246988903,1.86035567035905,200,200,7,22,3,2,9,0,0,2,7,4.88212240098417,"data-new-25-25/unkn86.RData",60,40,19,FALSE,25,0
"Ukn Bullet Z-2","Br3 Bullet 2-2",0.318848244199127,340,0.882945544391856,1.6933048582548,175,200,3,25,3,2,15,0,0,15,10,4.34628926052474,"data-new-25-25/unkn86.RData",44,18,19,FALSE,25,0
"Ukn Bullet Z-2","Br4 Bullet 2-5",0.279511356393121,382,1.20477543701464,1.9317278306141,125,200,1,21,1,0,19,0,0,2,19,0.264839695980058,"data-new-25-25/unkn86.RData",59,39,19,FALSE,25,0
"Ukn Bullet Z-2","Br5 Bullet 2-1",0.271122757690105,238,0.804350335309782,1.47798820813744,150,200,8,16,5,3,5,0,1,2,0,5.59038392891744,"data-new-25-25/unkn86.RData",67,23,19,FALSE,25,0
"Ukn Bullet Z-2","Br3 Bullet 1-5",0.38374840665673,192,1.88370727429634,2.33576039447241,125,200,4,17,3,2,9,3,0,0,9,4.4657636403659,"data-new-25-25/unkn86.RData",41,17,19,FALSE,25,0
"Ukn Bullet Z-2","Br5 Bullet 2-5",0.414369387783811,135,1.31497599501211,2.09871372708458,125,200,7,19,5,2,6,0,0,6,2,6.6371173375594,"data-new-25-25/unkn86.RData",71,21,19,FALSE,25,0
"Ukn Bullet Z-2","Br10 Bullet 1-5",0.240304113714426,133,1.55848508643936,1.97183033160896,200,200,3,19,2,1,12,0,0,2,12,2.41813581151462,"data-new-25-25/unkn86.RData",17,59,19,FALSE,25,0
"Ukn Bullet Z-2","Br9 Bullet 1-1",0.32545116494446,256,3.55788306667926,2.9160098734969,175,200,5,19,2,1,7,0,0,3,3,5.54940527410116,"data-new-25-25/unkn86.RData",109,49,19,FALSE,25,0
"Ukn Bullet Z-2","Br3 Bullet 2-6",0.298223597297663,36,3.51078672944774,2.79179343595304,125,200,2,21,1,1,15,0,0,2,15,0.986869851624123,"data-new-25-25/unkn86.RData",48,16,19,FALSE,25,0
"Ukn Bullet Z-2","Br8 Bullet 1-1",0.330072534463158,152,1.92333231030753,2.2206885961826,150,200,10,16,6,3,4,0,0,2,4,11.0463296331475,"data-new-25-25/unkn86.RData",97,43,19,FALSE,25,0
"Ukn Bullet Z-2","Br9 Bullet 2-4",0.0797329738334405,149,4.8476146849512,2.81060015422042,550,200,4,24,3,1,13,0,0,6,13,2.58738944423933,"data-new-25-25/unkn86.RData",118,51,19,FALSE,25,0.0247933884297521
"Ukn Bullet Z-2","Br1 Bullet 2-1",0.311100742434458,130,1.7668917213134,2.22432124086607,100,200,5,18,2,1,11,0,0,11,2,4.57831087954944,"data-new-25-25/unkn86.RData",7,5,19,FALSE,25,0
"Ukn Bullet Z-2","Br9 Bullet 2-1",0.191956105633942,35,2.35807131140047,2.32347854666079,175,200,5,15,2,1,6,0,0,3,6,6.28887020049988,"data-new-25-25/unkn86.RData",115,54,19,FALSE,25,0
"Ukn Bullet Z-2","Br5 Bullet 1-3",0.363797989931185,138,1.57296701552176,2.16696428062895,100,200,8,18,5,2,7,0,0,7,4,8.34196994505303,"data-new-25-25/unkn86.RData",63,21,19,FALSE,25,0
"Ukn Bullet Z-2","Br4 Bullet 2-2",0.173228321652571,327,4.96843957679278,3.28736028528401,175,200,2,19,2,1,17,0,0,2,17,1.91367918733925,"data-new-25-25/unkn86.RData",56,42,19,FALSE,25,0
"Ukn Bullet Z-2","Br4 Bullet 1-2",0.256129390336737,310,0.707897270354186,1.30544634886286,125,200,5,23,3,2,9,0,0,9,9,4.37053359007126,"data-new-25-25/unkn86.RData",50,38,19,FALSE,25,0
"Ukn Bullet Z-2","Br2 Bullet 2-4",0.259338012065651,107,1.63630571044393,2.00542535282139,175,200,3,25,1,0,15,0,0,4,4,4.16494104504665,"data-new-25-25/unkn86.RData",34,9,19,FALSE,25,0
"Ukn Bullet Z-2","Br10 Bullet 1-3",0.337402209847124,182,7.07986503370737,3.57686357083548,350,200,4,13,4,2,12,0,0,1,12,7.18283168495942,"data-new-25-25/unkn86.RData",15,57,19,FALSE,25,0
"Ukn Bullet Z-2","Br10 Bullet 1-2",0.266121347265955,301,1.27936127225812,1.98082323055365,175,200,4,19,2,1,7,0,0,7,7,2.62982439101447,"data-new-25-25/unkn86.RData",14,56,19,FALSE,25,0
"Ukn Bullet Z-2","Br7 Bullet 1-1",0.288505541632327,93,2.46984760769842,2.51942527534684,125,200,8,14,7,4,6,0,0,6,5,9.14863461967349,"data-new-25-25/unkn86.RData",85,31,19,FALSE,25,0
"Ukn Bullet Z-2","Br2 Bullet 1-5",0.297568726843144,119,1.9005793919554,2.21683428496266,100,200,7,21,3,1,6,0,0,2,5,8.39980584449432,"data-new-25-25/unkn86.RData",29,11,19,FALSE,25,0
"Ukn Bullet Z-2","Br4 Bullet 2-4",0.278323274155551,104,0.78825204458069,1.35131305790701,175,200,7,17,3,1,6,0,0,3,2,5.53591975227621,"data-new-25-25/unkn86.RData",58,38,19,FALSE,25,0
"Ukn Bullet Z-2","Br10 Bullet 1-4",0.300308350903844,232,3.53005320009784,3.11137768413221,175,200,2,20,2,1,12,0,0,12,8,2.14830294663165,"data-new-25-25/unkn86.RData",16,58,19,FALSE,25,0
"Ukn Bullet Z-2","Br8 Bullet 1-2",0.250679401838977,311,3.87583950478635,2.84763290109216,125,200,4,22,2,1,12,0,0,2,12,9.10568763269509,"data-new-25-25/unkn86.RData",98,44,19,FALSE,25,0
"Ukn Bullet Z-2","Br8 Bullet 2-1",0.261522689153155,312,2.46776992746442,2.43601683593965,225,200,6,17,3,2,7,0,0,6,7,9.88889043829541,"data-new-25-25/unkn86.RData",103,43,19,FALSE,25,0
"Ukn Bullet Z-2","Br6 Bullet 2-1",0.35659160859596,182,3.26965000732127,2.96715728389346,625,200,4,16,2,1,10,2,0,0,3,3.675798026041,"data-new-25-25/unkn86.RData",79,28,19,FALSE,25,0.0363636363636364
"Ukn Bullet Z-2","Br1 Bullet 2-6",0.191372028443054,54,1.18714374590068,1.81190391500578,100,200,3,28,1,1,11,0,0,2,10,1.60629686793251,"data-new-25-25/unkn86.RData",12,4,19,FALSE,25,0
"Ukn Bullet Z-2","Br3 Bullet 2-1",0.323999463770476,183,2.34306405157119,2.43234407416375,175,200,2,18,1,1,12,0,0,2,4,3.23777511462816,"data-new-25-25/unkn86.RData",43,17,19,FALSE,25,0
"Ukn Bullet Z-2","Br2 Bullet 1-4",0.28482560625409,240,3.00351153239858,2.8540299098628,200,200,7,17,3,2,8,0,1,2,0,10.2573203070457,"data-new-25-25/unkn86.RData",28,10,19,FALSE,25,0
"Ukn Bullet Z-2","Br1 Bullet 1-6",0.242170649710372,1,3.4718791210865,3.00262314438249,100,200,3,21,2,1,13,0,0,5,13,4.453967873011,"data-new-25-25/unkn86.RData",6,6,19,FALSE,25,0
"Ukn Bullet Z-2","Br2 Bullet 1-6",0.300199920714427,86,2.93539726610928,2.55861535508808,125,200,2,25,1,0,18,0,0,5,18,3.03358782378025,"data-new-25-25/unkn86.RData",30,12,19,FALSE,25,0
"Ukn Bullet Z-2","Br4 Bullet 1-3",0.336483704367983,380,1.17520873137123,1.96928492741005,100,200,1,20,1,0,18,0,0,2,18,0.0807828391316718,"data-new-25-25/unkn86.RData",51,39,19,FALSE,25,0
"Ukn Bullet Z-2","Br2 Bullet 2-5",0.228770126458178,8,1.44234307134493,1.91349550933911,150,200,8,18,4,2,5,0,0,4,3,8.13503556717922,"data-new-25-25/unkn86.RData",35,10,19,FALSE,25,0
"Ukn Bullet Z-2","Br10 Bullet 2-5",0.436007374212916,271,1.58461982164209,2.21563005159116,250,200,1,24,1,0,17,0,0,7,17,0.982231392188893,"data-new-25-25/unkn86.RData",23,57,19,FALSE,25,0
"Ukn Bullet Z-2","Br6 Bullet 1-3",0.342559399355189,241,1.27949389216677,1.97245201254769,225,200,6,15,5,2,8,0,0,8,4,7.03141367222567,"data-new-25-25/unkn86.RData",75,27,19,FALSE,25,0
"Ukn Bullet Z-2","Br2 Bullet 2-6",0.354823934257486,117,1.8078710278257,2.23637263707746,175,200,6,21,3,1,6,0,0,2,5,6.13525992531387,"data-new-25-25/unkn86.RData",36,11,19,FALSE,25,0
"Ukn Bullet Z-2","Br8 Bullet 1-4",0.307081882658832,289,2.61358562231237,2.42398940129719,175,200,1,17,1,0,11,0,0,11,6,2.23349160720716,"data-new-25-25/unkn86.RData",100,46,19,FALSE,25,0
"Ukn Bullet Z-2","Br9 Bullet 2-6",0.1910069296691,146,1.03572313370538,1.55997631305022,175,200,6,19,2,1,7,0,0,5,7,4.77414388841294,"data-new-25-25/unkn86.RData",120,53,19,FALSE,25,0
