"b2","b1","ccf","lag","D","sd.D","x1","x2","num.matches","num.nonmatches","CNMS","S","CMS","data","resID","id.x","id.y","match","span","pred","forest","flagged","bullet"
"Ukn Bullet X-6","Br3 Bullet 1-2",0.215806645887517,48,2.97109987785936,2.7065082880187,125,150,5,13,6,8.79271486741749,3,"data-25-25/unkn78.RData",38,14,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br7 Bullet 1-6",0.24008666482058,139,1.58793355739237,1.89773016021677,100,150,6,15,7,6.39732741248003,2,"data-25-25/unkn78.RData",90,36,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br1 Bullet 2-6",0.142615235820351,300,2.26796862878771,2.1837078859164,100,150,1,28,23,1.56863742406942,1,"data-25-25/unkn78.RData",12,4,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br1 Bullet 1-5",0.297570937332243,277,2.73910319573123,2.71895480571307,100,150,6,13,6,5.79666992430765,3,"data-25-25/unkn78.RData",5,5,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br5 Bullet 1-3",0.224749787595711,91,2.32093306557689,2.53876825153958,100,150,8,16,5,8.19115326378834,3,"data-25-25/unkn78.RData",63,21,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br6 Bullet 2-5",0.576604549038925,352,1.3885955701711,2.4506799017169,175,150,1,19,11,2.9658373372755,1,"data-25-25/unkn78.RData",83,26,13,FALSE,25,0.00323624595469256,0.01,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br3 Bullet 1-6",0.229806609293064,387,1.8235311211,1.95244321572656,125,150,3,25,20,1.59553991211469,2,"data-25-25/unkn78.RData",42,18,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br2 Bullet 2-5",0.189661010426467,10,1.99350152346727,2.28529948024981,150,150,5,16,10,4.68721708647284,3,"data-25-25/unkn78.RData",35,10,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br7 Bullet 1-1",0.294599558756999,400,3.42713203105794,2.89122924625747,125,150,4,12,6,5.33713343614171,2,"data-25-25/unkn78.RData",85,31,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br4 Bullet 2-2",0.325142356332249,1,5.04853328919901,3.65916425619463,175,150,1,18,11,2.43248293386764,1,"data-25-25/unkn78.RData",56,42,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br6 Bullet 2-2",0.325513139189647,272,2.29413898886644,2.54222142815022,200,150,9,14,6,7.57619751061742,5,"data-25-25/unkn78.RData",80,29,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br1 Bullet 1-1",0.381071586198188,155,1.80461077044161,2.47719480148877,100,150,4,13,7,3.70132780302141,2,"data-25-25/unkn78.RData",1,1,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br9 Bullet 2-4",0.417953026587739,113,3.78387180588436,3.18240412513106,550,150,6,24,9,7.99538604564267,3,"data-25-25/unkn78.RData",118,51,13,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet X"
"Ukn Bullet X-6","Br2 Bullet 1-2",0.308108663166717,201,2.50029309123592,2.68774560561304,150,150,5,15,5,5.18244558398464,3,"data-25-25/unkn78.RData",26,8,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br4 Bullet 1-3",0.377437178722919,256,1.74722146909788,2.34108889832066,100,150,1,21,17,1.70816624126971,1,"data-25-25/unkn78.RData",51,39,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br4 Bullet 1-1",0.228252931475558,111,3.1342705876157,2.8138599747057,125,150,2,18,12,1.94447196690784,2,"data-25-25/unkn78.RData",49,37,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br9 Bullet 1-2",0.479043559036907,354,7.63795233738889,4.29443046796873,175,150,1,19,12,3.04090428811618,1,"data-25-25/unkn78.RData",110,50,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br3 Bullet 2-3",0.639531662246036,201,0.9485370014077,2.29109773074084,175,150,16,9,4,13.6874305118179,7,"data-25-25/unkn78.RData",45,13,13,TRUE,25,1,0.966666666666667,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br7 Bullet 2-1",0.269719673449274,126,1.61024419845245,1.96933731077343,150,150,4,16,10,4.16735184679694,2,"data-25-25/unkn78.RData",91,36,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br9 Bullet 1-6",0.200206909279093,18,2.70560627702313,2.59939133893986,150,150,9,11,3,11.2915019411492,3,"data-25-25/unkn78.RData",114,54,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br7 Bullet 2-2",0.286881038364366,391,2.646196200676,2.55436111899474,200,150,0,18,18,0,0,"data-25-25/unkn78.RData",92,31,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br2 Bullet 2-1",0.347366228250659,78,2.18394007707818,2.6359875050412,175,150,2,17,10,2.73733203944811,1,"data-25-25/unkn78.RData",31,12,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br1 Bullet 1-2",0.250428218682505,65,1.57005562950932,2.039871223249,100,150,5,18,6,3.40280036868048,2,"data-25-25/unkn78.RData",2,2,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br7 Bullet 1-2",0.377940603053871,23,2.07000601138565,2.60597730669185,150,150,7,17,7,5.41400121834894,4,"data-25-25/unkn78.RData",86,32,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br8 Bullet 1-4",0.192314670681937,313,3.39046182974003,2.79579337220785,175,150,6,19,7,9.34690133476264,3,"data-25-25/unkn78.RData",100,46,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br2 Bullet 2-4",0.404949723530742,152,1.66904914196879,2.3772293237321,175,150,7,14,6,3.90354860259034,2,"data-25-25/unkn78.RData",34,9,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br6 Bullet 1-2",0.350397733732153,374,2.65668951832102,2.64585418802287,150,150,3,21,15,3.57193648188048,2,"data-25-25/unkn78.RData",74,26,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br5 Bullet 2-1",0.266557361818396,319,1.60387172302552,1.84979217904812,150,150,7,17,14,6.46373204870977,7,"data-25-25/unkn78.RData",67,23,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br6 Bullet 2-3",0.173588597234524,222,4.83185262084493,3.28591400807462,200,150,3,16,8,5.99719506741446,1,"data-25-25/unkn78.RData",81,30,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br2 Bullet 1-6",0.362793335886411,106,2.89851218483003,2.93041932599874,125,150,2,15,10,5.82926370909181,1,"data-25-25/unkn78.RData",30,12,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br9 Bullet 1-3",0.4399661273932,205,1.82276638778117,2.54498864152531,125,150,8,13,6,10.3428562796709,4,"data-25-25/unkn78.RData",111,51,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br5 Bullet 2-6",0.485498467588905,149,1.68823304095807,2.59328163704265,150,150,2,18,15,2.64619793693739,1,"data-25-25/unkn78.RData",72,22,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br3 Bullet 2-5",0.378248230626781,145,4.25917312878211,3.52622449366819,175,150,3,11,6,3.84025713054516,2,"data-25-25/unkn78.RData",47,15,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br6 Bullet 2-1",0.316262493333281,225,4.48129219262594,3.33896125480411,625,150,4,17,6,4.02879684015143,2,"data-25-25/unkn78.RData",79,28,13,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet X"
"Ukn Bullet X-6","Br4 Bullet 1-4",0.27287268505333,124,2.08638145339189,2.33522135657765,100,150,4,17,9,5.56721709103029,3,"data-25-25/unkn78.RData",52,40,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br5 Bullet 1-4",0.436410485451813,188,1.6421738122013,2.46540531604244,150,150,4,9,6,6.24638887521893,3,"data-25-25/unkn78.RData",64,22,13,FALSE,25,0.00323624595469256,0.0166666666666667,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br9 Bullet 1-1",0.327426290474239,135,3.36100074820758,3.28781384440755,175,150,4,17,6,5.01442884173457,1,"data-25-25/unkn78.RData",109,49,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br10 Bullet 1-1",0.2981957204277,401,1.54002678648341,2.09095755652331,200,150,0,19,19,0,0,"data-25-25/unkn78.RData",13,55,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br10 Bullet 1-6",0.177692914556629,197,2.85149653018087,2.60437434064968,200,150,8,14,8,6.12521559398189,3,"data-25-25/unkn78.RData",18,60,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br4 Bullet 2-5",0.392084411098549,260,1.63543223063272,2.30353180152476,125,150,3,20,10,4.15694685925468,2,"data-25-25/unkn78.RData",59,39,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br1 Bullet 2-3",0.451388586203166,192,8.2733757127318,4.17880668793416,200,150,2,18,14,3.75440419052125,1,"data-25-25/unkn78.RData",9,1,13,FALSE,25,0.00323624595469256,0.00333333333333333,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br1 Bullet 2-4",0.25642807064557,72,1.60213248684595,2.04976639012168,150,150,7,15,4,4.32978782968352,2,"data-25-25/unkn78.RData",10,2,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br10 Bullet 2-3",0.20917496349544,302,1.78526524235233,1.99401840618094,125,150,5,20,16,4.7867626236353,3,"data-25-25/unkn78.RData",21,55,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br5 Bullet 1-6",0.309339489542869,296,2.29356327320853,2.46761214381787,150,150,1,16,13,0.220393308355043,1,"data-25-25/unkn78.RData",66,24,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br8 Bullet 2-1",0.376454187284128,160,2.55172645870412,2.80782080685029,225,150,7,13,8,11.7790693242503,4,"data-25-25/unkn78.RData",103,43,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br3 Bullet 1-5",0.162357159704665,191,3.02704508824297,2.70756436538308,125,150,1,13,12,1.68319975227465,1,"data-25-25/unkn78.RData",41,17,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br3 Bullet 1-1",0.680194647608334,201,0.855527182555187,2.24938782571141,175,150,16,9,3,14.1088154967851,7,"data-25-25/unkn78.RData",37,13,13,TRUE,25,1,0.98,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br1 Bullet 2-5",0.342898954958922,191,2.40695102971338,2.65319746856943,125,150,8,12,4,10.395229120851,3,"data-25-25/unkn78.RData",11,3,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br9 Bullet 2-1",0.204771085268296,24,2.82306394757144,2.6952825175715,175,150,8,11,3,11.4716551261694,3,"data-25-25/unkn78.RData",115,54,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br2 Bullet 1-4",0.354307805877018,309,4.38132381944228,3.22583388077345,200,150,13,16,6,18.4377711503217,6,"data-25-25/unkn78.RData",28,10,13,FALSE,25,0.00323624595469256,0.04,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br2 Bullet 1-1",0.241396482042811,1,2.18602700168982,2.44600742990788,150,150,2,19,12,3.92021401045332,1,"data-25-25/unkn78.RData",25,7,13,FALSE,25,0.00323624595469256,0.01,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br4 Bullet 2-6",0.263909395860566,126,1.9497728125997,2.23215964126976,200,150,7,15,6,6.29733740868109,5,"data-25-25/unkn78.RData",60,40,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br4 Bullet 2-4",0.370298152356336,73,1.26358934084499,1.72311702881772,175,150,2,15,6,1.98433542466432,1,"data-25-25/unkn78.RData",58,38,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br1 Bullet 1-3",0.395896697996771,194,2.36471426038571,2.73742292025389,100,150,7,12,4,9.51345492071301,2,"data-25-25/unkn78.RData",3,3,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br10 Bullet 1-5",0.329251499890181,158,1.88675082347685,2.34363430251965,200,150,5,14,10,4.74948276859666,2,"data-25-25/unkn78.RData",17,59,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br10 Bullet 1-3",0.605623459479863,197,5.28143167869822,3.94866754174617,350,150,2,15,13,1.47127159324415,2,"data-25-25/unkn78.RData",15,57,13,FALSE,25,0.106382978723404,0.0166666666666667,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br9 Bullet 2-6",0.262897536517054,161,1.56724145504819,1.93178028396088,175,150,5,16,7,5.70988261408171,2,"data-25-25/unkn78.RData",120,53,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br10 Bullet 2-5",0.374222225330291,289,2.24020308161696,2.58743402250181,250,150,1,22,14,0.417666268913201,1,"data-25-25/unkn78.RData",23,57,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br8 Bullet 2-3",0.427871620823389,303,4.83406954249824,3.46093045223688,250,150,5,13,6,4.51780848643917,3,"data-25-25/unkn78.RData",105,45,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet X-6","Br6 Bullet 1-1",0.394797166328952,354,5.40030042796181,3.61667134243331,175,150,5,21,8,7.50106970953505,2,"data-25-25/unkn78.RData",73,25,13,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet X"
"Ukn Bullet Y-1","Br5 Bullet 2-5",0.369034289123416,373,10.6834537487947,4.22645582156667,125,150,0,30,30,0,0,"data-25-25/unkn79.RData",71,21,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br3 Bullet 1-4",0.378260792414631,401,14.0790309461844,5.7576454937344,350,150,1,24,14,3.01834445304542,1,"data-25-25/unkn79.RData",40,16,25,FALSE,25,0.00323624595469256,0.00333333333333333,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br9 Bullet 2-3",0.253238782032229,375,12.6304344848324,5.22601851624795,175,150,1,24,16,8.04641313293953,1,"data-25-25/unkn79.RData",117,50,25,FALSE,25,0.00323624595469256,0.01,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br8 Bullet 1-2",0.229566580360075,43,12.1515628399299,4.97537499557422,125,150,3,17,8,7.07324789023149,1,"data-25-25/unkn79.RData",98,44,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br2 Bullet 1-2",0.302682484438245,391,10.7970591346578,4.44368372918446,150,150,0,28,28,0,0,"data-25-25/unkn79.RData",26,8,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br9 Bullet 1-1",0.257770802794131,401,11.3540686336393,5.04375196797897,175,150,4,20,9,9.63714004750711,2,"data-25-25/unkn79.RData",109,49,25,FALSE,25,0.00323624595469256,0.00333333333333333,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br9 Bullet 1-6",0.0699302805815533,309,13.2725556835096,4.35532946251128,150,150,2,19,9,4.93081763726959,1,"data-25-25/unkn79.RData",114,54,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br6 Bullet 1-3",0.173322589819942,401,11.797999517519,4.10019410702976,225,150,0,29,29,0,0,"data-25-25/unkn79.RData",75,27,25,FALSE,25,0.00323624595469256,0.0133333333333333,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br1 Bullet 1-6",0.31587315366811,369,10.8902436857674,5.13036523886456,100,150,5,17,15,4.63861377314633,5,"data-25-25/unkn79.RData",6,6,25,FALSE,25,0.00323624595469256,0.0133333333333333,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br10 Bullet 2-5",0.421460836408959,401,10.7279387270498,4.34337214607323,250,150,0,32,32,0,0,"data-25-25/unkn79.RData",23,57,25,FALSE,25,0.00323624595469256,0.01,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br8 Bullet 1-4",0.442896905412503,401,9.73591774727475,4.55173149577927,175,150,2,23,15,4.05817633600873,2,"data-25-25/unkn79.RData",100,46,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br5 Bullet 2-4",0.1736273758154,1,11.4566496028311,4.24876236419802,150,150,4,20,7,5.47288319265554,2,"data-25-25/unkn79.RData",70,20,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br4 Bullet 2-1",0.136135955407953,198,10.8869549752595,4.26648597178553,175,150,4,22,10,6.85200438513905,2,"data-25-25/unkn79.RData",55,41,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br9 Bullet 1-3",0.323206060466185,313,10.3612766546988,4.30092676509673,125,150,1,26,15,0.579693783804969,1,"data-25-25/unkn79.RData",111,51,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br3 Bullet 1-1",0.200811918146645,329,11.202397057301,4.00532594928283,175,150,6,20,9,13.5607907628343,3,"data-25-25/unkn79.RData",37,13,25,FALSE,25,0.00323624595469256,0.00666666666666667,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br10 Bullet 1-5",0.16097561655774,231,11.3161506587851,4.09957242609107,200,150,0,20,20,0,0,"data-25-25/unkn79.RData",17,59,25,FALSE,25,0.00323624595469256,0.00333333333333333,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br6 Bullet 1-6",0.130216845439578,48,11.0909995551855,4.34585837804956,125,150,0,15,15,0,0,"data-25-25/unkn79.RData",78,30,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br2 Bullet 2-3",0.320189981678444,399,10.5541462627177,4.2446224511711,125,150,0,29,29,0,0,"data-25-25/unkn79.RData",33,8,25,FALSE,25,0.00323624595469256,0.00666666666666667,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br7 Bullet 1-4",0.161919308458545,1,12.1894784959348,4.58265533299022,125,150,0,19,19,0,0,"data-25-25/unkn79.RData",88,34,25,FALSE,25,0.00323624595469256,0.01,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br3 Bullet 1-3",0.0572468350341018,401,14.7837649853328,4.80080563507275,150,150,0,19,19,0,0,"data-25-25/unkn79.RData",39,15,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br4 Bullet 1-1",0.126293160619124,401,12.388165155523,4.56979809827712,125,150,0,24,24,0,0,"data-25-25/unkn79.RData",49,37,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br6 Bullet 2-3",0.182774360407082,385,13.4069312965706,5.04185213164604,200,150,4,25,10,12.7633390113992,2,"data-25-25/unkn79.RData",81,30,25,FALSE,25,0.00323624595469256,0.0266666666666667,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br7 Bullet 2-6",0.15825419557257,401,12.0888833594703,3.92840435172833,100,150,1,30,19,0.404807720946587,1,"data-25-25/unkn79.RData",96,35,25,FALSE,25,0.00323624595469256,0.00333333333333333,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br4 Bullet 1-2",0.0559893525451657,395,11.9362073542477,3.43318844334495,125,150,6,25,8,11.735488336529,3,"data-25-25/unkn79.RData",50,38,25,FALSE,25,0.00323624595469256,0.0266666666666667,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br3 Bullet 1-6",0.155858829621135,94,9.69066041619155,3.70838133929798,125,150,3,21,12,5.10887607006174,2,"data-25-25/unkn79.RData",42,18,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br2 Bullet 2-6",0.202610638764503,241,11.138359988531,4.3641147315596,175,150,0,31,31,0,0,"data-25-25/unkn79.RData",36,11,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br10 Bullet 1-2",0.077119718118642,401,12.7905114008965,4.10856532503574,175,150,4,22,9,5.98722605776047,3,"data-25-25/unkn79.RData",14,56,25,FALSE,25,0.00323624595469256,0.0133333333333333,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br1 Bullet 2-2",0.225350850280911,94,11.0149302500959,4.85379096496778,175,150,4,20,9,8.82989105286691,2,"data-25-25/unkn79.RData",8,6,25,FALSE,25,0.00323624595469256,0.02,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br2 Bullet 2-2",0.342997712504379,265,10.2488507104729,4.81669322889703,150,150,3,24,9,4.11535993331184,2,"data-25-25/unkn79.RData",32,7,25,FALSE,25,0.00323624595469256,0.00333333333333333,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br6 Bullet 2-4",0.228125555838275,153,10.1803276942947,4.66222240331263,225,150,3,25,18,8.68295220606215,3,"data-25-25/unkn79.RData",82,25,25,TRUE,25,0.00323624595469256,0.606666666666667,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br6 Bullet 2-2",0.369763502084627,401,10.5979558509077,4.29815955172164,200,150,1,27,18,0.719028520442288,1,"data-25-25/unkn79.RData",80,29,25,FALSE,25,0.00323624595469256,0.00666666666666667,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br6 Bullet 1-4",0.269498542894061,48,9.04901388218467,4.07278309382432,225,150,1,18,14,2.29652456622067,1,"data-25-25/unkn79.RData",76,28,25,FALSE,25,0.00323624595469256,0.00333333333333333,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br7 Bullet 1-3",0.259320488286965,256,9.76487031548663,4.60850615205686,200,150,0,28,28,0,0,"data-25-25/unkn79.RData",87,33,25,FALSE,25,0.00323624595469256,0.01,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br9 Bullet 1-5",0.30632833262565,182,9.28324300394243,3.72226375428853,225,150,3,19,8,5.67288982198466,2,"data-25-25/unkn79.RData",113,53,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br8 Bullet 1-6",0.135258047240675,34,10.5150477827067,3.97184465483993,125,150,0,16,16,0,0,"data-25-25/unkn79.RData",102,48,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br4 Bullet 2-3",0.123608184735964,401,12.2213559514684,4.67499372363983,150,150,0,22,22,0,0,"data-25-25/unkn79.RData",57,37,25,FALSE,25,0.00323624595469256,0.00333333333333333,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br4 Bullet 1-3",0.112227951032687,328,12.0314283252834,4.09702702189208,100,150,0,31,31,0,0,"data-25-25/unkn79.RData",51,39,25,FALSE,25,0.00323624595469256,0.00666666666666667,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br9 Bullet 1-4",0.138848898882306,304,12.4617180210181,4.27538740473154,150,150,2,22,15,4.83548300622111,2,"data-25-25/unkn79.RData",112,52,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br8 Bullet 2-5",0.173484883206155,401,13.7617617999067,5.1783546359094,125,150,2,25,16,5.28740735354779,2,"data-25-25/unkn79.RData",107,47,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br1 Bullet 1-5",0.367776189210633,377,10.2482385265538,4.47489292928449,100,150,0,27,27,0,0,"data-25-25/unkn79.RData",5,5,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br7 Bullet 2-5",0.219036044141374,401,13.651069063869,5.42106443984551,125,150,1,16,10,0.457305411188914,1,"data-25-25/unkn79.RData",95,34,25,FALSE,25,0.00323624595469256,0.0233333333333333,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br5 Bullet 1-4",0.251957195196015,249,10.5652452786119,4.22134343961386,150,150,1,21,14,2.84682589639638,1,"data-25-25/unkn79.RData",64,22,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br10 Bullet 2-6",0.086986031302389,401,13.297531656339,4.30891207266203,125,150,2,21,16,5.27482212362864,2,"data-25-25/unkn79.RData",24,58,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br9 Bullet 2-1",0.0857500938582907,322,13.3653322014602,4.45122064114292,175,150,2,21,8,5.98351539785297,1,"data-25-25/unkn79.RData",115,54,25,FALSE,25,0.00323624595469256,0.00666666666666667,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br9 Bullet 2-5",0.0866379628143446,292,12.8880238098668,4.23533516092307,100,150,2,22,9,5.49731798252815,1,"data-25-25/unkn79.RData",119,52,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br1 Bullet 2-1",0.327636377365526,388,10.5618584692422,4.35206333534816,100,150,2,27,18,2.95443236711745,2,"data-25-25/unkn79.RData",7,5,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
"Ukn Bullet Y-1","Br8 Bullet 1-5",0.222095261616943,25,10.1767951256504,4.10438017622319,100,150,2,18,16,5.02984914585508,2,"data-25-25/unkn79.RData",101,47,25,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet Y"
