"b2","b1","ccf","lag","distr.dist","distr.sd","x1","x2","num.matches","num.mismatches","non_cms","sumpeaks","cms","data","resID","id.x","id.y","match","pred","forest","bullet"
"Ukn Bullet Z-5","Br9 Bullet 2-1",0.154958212962181,308,2.70334216843664,2.46547098024661,175,125,4,32,14,2.74198013785525,3,"data-15-25/unkn89.RData",115,54,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br6 Bullet 2-3",0.232733949645999,83,2.41516400792028,3.05610247074976,200,125,4,35,16,3.65750583047876,1,"data-15-25/unkn89.RData",81,30,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br7 Bullet 1-2",0.262448841867469,35,2.09511630992668,2.37616576936693,150,125,5,36,21,4.01698002924273,2,"data-15-25/unkn89.RData",86,32,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br2 Bullet 1-3",0.395646888616328,99,1.49699649890591,2.18561316794216,150,125,5,33,19,5.38304091148104,3,"data-15-25/unkn89.RData",27,9,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br8 Bullet 1-1",0.392434536056852,131,1.77396999616641,2.36268102976842,150,125,7,32,14,7.2664673969951,2,"data-15-25/unkn89.RData",97,43,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br7 Bullet 1-4",0.453302939228728,139,2.12242066395367,2.59690567209397,125,125,8,26,10,8.16279736822698,3,"data-15-25/unkn89.RData",88,34,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br6 Bullet 1-1",0.285074114866524,382,5.3768138098124,3.3868598051084,175,125,2,36,26,0.798116736676037,2,"data-15-25/unkn89.RData",73,25,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br2 Bullet 1-4",0.220853420613885,302,4.15803020360895,2.99602234344861,200,125,7,34,10,9.61304264518811,4,"data-15-25/unkn89.RData",28,10,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br4 Bullet 1-4",0.333154640045123,71,1.43935019001604,2.10540981925283,100,125,11,35,13,10.2365724991577,3,"data-15-25/unkn89.RData",52,40,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br10 Bullet 2-3",0.299747569283412,313,1.08754329205573,1.76420686885612,125,125,7,28,9,5.61222516612023,2,"data-15-25/unkn89.RData",21,55,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br6 Bullet 1-5",0.245515521548443,331,2.29894579960383,2.33107688852544,125,125,4,37,15,7.60079710553857,2,"data-15-25/unkn89.RData",77,29,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br5 Bullet 1-2",0.260981373634493,91,2.36100863378589,2.40809109908476,150,125,4,36,24,5.80747207712608,2,"data-15-25/unkn89.RData",62,20,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br7 Bullet 1-5",0.173570147125424,305,4.74630898533349,3.05225350051007,175,125,6,37,17,12.8337743757168,2,"data-15-25/unkn89.RData",89,35,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br6 Bullet 1-4",0.427545312957283,253,1.31798667803627,2.08703343292799,225,125,6,28,11,7.37591239732569,2,"data-15-25/unkn89.RData",76,28,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br5 Bullet 2-1",0.282815714843946,170,1.05590300248633,1.61998064172325,150,125,4,38,13,2.76906568774997,1,"data-15-25/unkn89.RData",67,23,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br9 Bullet 1-4",0.291066687259022,208,1.94444651825012,2.28963774383528,150,125,3,26,23,4.53228047817294,1,"data-15-25/unkn89.RData",112,52,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br9 Bullet 1-1",0.378196941126906,140,2.89997964036254,3.05800230708271,175,125,11,26,10,11.4300874105647,4,"data-15-25/unkn89.RData",109,49,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br2 Bullet 1-1",0.234897786579856,87,1.86220487651241,2.21619589258306,150,125,13,29,8,10.4402421494564,4,"data-15-25/unkn89.RData",25,7,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br6 Bullet 1-6",0.28902147196962,82,1.99139368468888,2.3601087171533,125,125,8,27,13,9.82867426620061,2,"data-15-25/unkn89.RData",78,30,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br1 Bullet 2-3",0.348445133129539,206,6.41995678915715,3.94899515060929,200,125,2,40,16,0.250072723919771,1,"data-15-25/unkn89.RData",9,1,22,FALSE,0.00405087140838436,0.0181818181818182,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br3 Bullet 1-4",0.24734845324378,319,7.6444538151975,3.77189583283816,350,125,3,35,13,4.28621977486038,2,"data-15-25/unkn89.RData",40,16,22,FALSE,0.00405087140838436,0.0420168067226891,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br8 Bullet 2-6",0.150369922134962,176,3.64542620372031,3.00758309135124,100,125,4,27,13,5.54737402742106,1,"data-15-25/unkn89.RData",108,48,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br1 Bullet 2-5",0.525346945886333,179,1.55111589099968,2.42338593124458,125,125,5,33,10,6.64923905173855,2,"data-15-25/unkn89.RData",11,3,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br7 Bullet 2-4",0.35324972238844,183,1.82094735626931,2.33520610474895,100,125,5,35,24,5.30075449982752,3,"data-15-25/unkn89.RData",94,33,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br10 Bullet 2-5",0.261131044353889,268,2.275322364371,2.35762248517698,250,125,10,30,10,7.02579052382144,3,"data-15-25/unkn89.RData",23,57,22,FALSE,0.00405087140838436,0.00970873786407767,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br4 Bullet 1-5",0.292070679127352,401,2.00433811496612,2.30098134067761,100,125,5,25,12,7.39433385385852,2,"data-15-25/unkn89.RData",53,41,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br9 Bullet 2-3",0.234698382429304,253,5.51314015197261,3.24026885535167,175,125,5,30,10,11.0230658433809,2,"data-15-25/unkn89.RData",117,50,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br9 Bullet 2-4",0.530758564203126,128,3.09311329485706,2.95259258780623,550,125,6,43,14,5.6645424102022,1,"data-15-25/unkn89.RData",118,51,22,FALSE,0.00405087140838436,0.0588235294117647,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br5 Bullet 1-5",0.281975629056577,174,0.995079040817832,1.55506497437977,175,125,5,27,9,5.07148557420393,1,"data-15-25/unkn89.RData",65,23,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br1 Bullet 1-2",0.218820041846491,41,1.224206931956,1.81005968592423,100,125,4,38,13,4.22377030904877,1,"data-15-25/unkn89.RData",2,2,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br10 Bullet 2-6",0.346049701943294,170,1.77758893499773,2.3231624117658,125,125,7,25,14,10.316134016236,4,"data-15-25/unkn89.RData",24,58,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br9 Bullet 1-5",0.33750415411364,127,1.05539350761759,1.73651409339229,225,125,4,32,22,4.28762631434208,2,"data-15-25/unkn89.RData",113,53,22,FALSE,0.00405087140838436,0.00943396226415094,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br8 Bullet 1-3",0.354140957904752,301,1.55356281964305,2.18708083137425,150,125,7,27,12,7.85058270152025,3,"data-15-25/unkn89.RData",99,45,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br7 Bullet 1-1",0.372202346802928,88,2.27918106028876,2.66141770893265,125,125,6,28,16,6.99950658016091,3,"data-15-25/unkn89.RData",85,31,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br4 Bullet 1-6",0.133066208834112,309,3.27873009608563,2.67801693358444,100,125,3,27,10,4.80453986136784,1,"data-15-25/unkn89.RData",54,42,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br2 Bullet 1-5",0.242799050841293,135,2.28728561112289,2.35882671854847,100,125,11,26,14,14.0761900261464,4,"data-15-25/unkn89.RData",29,11,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br8 Bullet 2-4",0.223703269984573,87,3.13347394656693,2.96912268147889,325,125,6,29,12,5.03942617498009,2,"data-15-25/unkn89.RData",106,46,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br6 Bullet 2-4",0.264268851298444,283,3.09489965389494,2.67647274241632,225,125,6,31,8,7.09052941544613,2,"data-15-25/unkn89.RData",82,25,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br7 Bullet 1-6",0.24674882429584,133,1.13309176919428,1.66791862289193,100,125,6,32,9,6.07971647626478,2,"data-15-25/unkn89.RData",90,36,22,FALSE,0.00405087140838436,0.00934579439252336,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br7 Bullet 2-3",0.182449783012574,44,2.35298175502131,2.77950532792722,150,125,1,31,22,0.124822619392063,1,"data-15-25/unkn89.RData",93,32,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br5 Bullet 2-6",0.759598043427998,195,0.740977943061456,2.36347009971778,150,125,22,18,6,24.093006371135,8,"data-15-25/unkn89.RData",72,22,22,TRUE,1,0.991379310344828,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br1 Bullet 2-4",0.249331870537325,52,1.21184532386368,1.81995485279685,150,125,7,38,10,5.90181968382887,2,"data-15-25/unkn89.RData",10,2,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br4 Bullet 2-1",0.20385697813568,401,2.30870500552915,2.28073631088929,175,125,7,32,13,4.88354192243053,3,"data-15-25/unkn89.RData",55,41,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br1 Bullet 2-1",0.263439341423629,60,1.96585188179228,2.36631367445188,100,125,6,32,13,6.1755345148006,2,"data-15-25/unkn89.RData",7,5,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br3 Bullet 2-1",0.213036716175307,188,2.75820151116404,2.57433650774956,175,125,4,23,14,4.89537783143002,2,"data-15-25/unkn89.RData",43,17,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br10 Bullet 2-4",0.0839469517238021,229,5.2624379877727,3.22825290059748,150,125,8,26,13,8.68542959271999,3,"data-15-25/unkn89.RData",22,56,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br6 Bullet 1-3",0.227516149932036,45,1.64085595510323,2.1144444461335,225,125,8,42,19,8.40126841052261,4,"data-15-25/unkn89.RData",75,27,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br5 Bullet 2-3",0.457618236443647,194,0.981063341984707,1.92040946090645,150,125,10,28,18,8.250748583698,5,"data-15-25/unkn89.RData",69,19,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br2 Bullet 2-2",0.302589246988118,105,3.33392089713201,2.83094356800084,150,125,9,26,7,10.7294374810886,4,"data-15-25/unkn89.RData",32,7,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br8 Bullet 2-2",0.320881803194262,394,3.64877092267729,2.91484577404941,175,125,7,27,10,8.04419918455179,3,"data-15-25/unkn89.RData",104,44,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br2 Bullet 2-5",0.334036836242614,13,1.10373764147626,2.05548794292492,150,125,9,30,7,10.7928911217717,4,"data-15-25/unkn89.RData",35,10,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br4 Bullet 2-4",0.439154190384899,144,0.837116178769733,1.49330549149282,175,125,5,33,20,3.83218056041379,2,"data-15-25/unkn89.RData",58,38,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br6 Bullet 2-6",0.258750020470201,40,1.6241920485173,2.14286865793888,125,125,11,39,17,11.1890429957295,5,"data-15-25/unkn89.RData",84,27,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br7 Bullet 2-5",0.381728694760255,138,3.62074576411854,3.43531477894922,125,125,4,29,10,6.81880497331186,2,"data-15-25/unkn89.RData",95,34,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br4 Bullet 1-1",0.350283294389265,48,2.05499832971509,2.5840484373808,125,125,6,34,13,6.19384729827475,3,"data-15-25/unkn89.RData",49,37,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br3 Bullet 1-1",0.360054712928302,240,1.26140437275166,2.01957628838653,175,125,4,29,10,4.33073605466778,1,"data-15-25/unkn89.RData",37,13,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br2 Bullet 1-2",0.154145639785213,153,2.58627920591947,2.45793406828816,150,125,9,23,8,10.9937610393952,3,"data-15-25/unkn89.RData",26,8,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br9 Bullet 1-2",0.391307310497117,401,8.79757660459466,4.06461893064399,175,125,2,29,13,4.21139898436717,1,"data-15-25/unkn89.RData",110,50,22,FALSE,0.00405087140838436,0.0476190476190476,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br5 Bullet 1-4",0.832251149840055,195,0.429177032850406,2.23559377871754,150,125,23,18,6,25.1432674769496,12,"data-15-25/unkn89.RData",64,22,22,TRUE,1,1,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br6 Bullet 1-2",0.337893947408439,327,2.2584263451818,2.41604265069806,150,125,2,34,24,3.60278627208921,1,"data-15-25/unkn89.RData",74,26,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br1 Bullet 1-4",0.25546203448368,274,1.52703722391758,2.02937541204645,125,125,11,25,6,10.3413237103776,3,"data-15-25/unkn89.RData",4,4,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br9 Bullet 2-6",0.34744427068311,188,1.00273808631941,1.70196874663603,175,125,8,27,13,7.4279599902098,6,"data-15-25/unkn89.RData",120,53,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br4 Bullet 2-6",0.209563908295118,43,1.49120990309347,2.00234810394487,200,125,4,37,18,6.34120341302337,1,"data-15-25/unkn89.RData",60,40,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br9 Bullet 1-6",0.165377955083488,152,2.4812749215394,2.36957980161503,150,125,3,28,17,1.45766151020841,1,"data-15-25/unkn89.RData",114,54,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br8 Bullet 2-3",0.270582214119713,300,5.14244646200831,3.23111891491208,250,125,3,34,20,3.04823289796446,2,"data-15-25/unkn89.RData",105,45,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br5 Bullet 1-6",0.292025275718527,331,1.93071336957127,2.23780060649304,150,125,11,34,9,8.09995293916104,5,"data-15-25/unkn89.RData",66,24,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br7 Bullet 1-3",0.206542914525837,158,2.73124420514857,2.6227564911606,200,125,10,33,14,10.1602453072384,5,"data-15-25/unkn89.RData",87,33,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br6 Bullet 2-2",0.291591999028162,322,2.05947332260577,2.31240989082531,200,125,4,35,24,3.54457153025277,2,"data-15-25/unkn89.RData",80,29,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br5 Bullet 2-2",0.312728345311641,379,1.81422520165231,2.30973702409019,125,125,2,38,20,1.89229447013226,1,"data-15-25/unkn89.RData",68,24,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br1 Bullet 1-6",0.385520329558917,1,2.63506239976806,3.1446155779683,100,125,6,36,15,8.90088443841536,3,"data-15-25/unkn89.RData",6,6,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br8 Bullet 2-5",0.164579400546585,251,5.4200742111146,3.19260497501318,125,125,4,33,17,1.47697520975044,1,"data-15-25/unkn89.RData",107,47,22,FALSE,0.00405087140838436,0.0165289256198347,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br8 Bullet 1-5",0.285218273355133,253,1.57741954478836,2.11863051532691,100,125,10,27,10,11.5573064263579,4,"data-15-25/unkn89.RData",101,47,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br8 Bullet 1-6",0.26828159321119,167,1.46974039207939,1.98609499394365,125,125,11,24,8,12.0886590370672,4,"data-15-25/unkn89.RData",102,48,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br5 Bullet 1-3",0.246334192272182,7,1.83810695379988,2.30895671421477,100,125,5,30,13,6.87749980830246,2,"data-15-25/unkn89.RData",63,21,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br1 Bullet 1-1",0.238107832007898,130,1.86798005191184,2.24738326416392,100,125,5,33,12,5.87096100095032,2,"data-15-25/unkn89.RData",1,1,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br4 Bullet 1-2",0.127849113306688,187,1.10959013017583,1.44743878244867,125,125,6,31,11,4.69763657389769,1,"data-15-25/unkn89.RData",50,38,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br2 Bullet 2-6",0.252209413321409,133,2.27339040907809,2.37836507066327,175,125,12,27,16,13.6540785967049,4,"data-15-25/unkn89.RData",36,11,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br9 Bullet 2-2",0.378353662847919,73,3.09175586755335,2.80605026018358,175,125,2,36,20,1.93331353746943,1,"data-15-25/unkn89.RData",116,49,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br3 Bullet 1-3",0.509910878691438,109,2.49692844777124,2.81505597417647,150,125,9,30,12,12.3945511693604,2,"data-15-25/unkn89.RData",39,15,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br7 Bullet 2-1",0.29618295226847,37,1.11065780335626,1.73952577344855,150,125,6,39,16,4.65288919857827,3,"data-15-25/unkn89.RData",91,36,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br2 Bullet 2-1",0.229717844791888,90,2.26384986460207,2.40617596771635,175,125,7,32,7,9.01377979317324,2,"data-15-25/unkn89.RData",31,12,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br2 Bullet 1-6",0.30559186430677,122,2.7772638138091,2.70060778867389,125,125,5,27,14,7.14588092285961,2,"data-15-25/unkn89.RData",30,12,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br3 Bullet 1-2",0.335208469153085,201,2.17417436921136,2.47669675069386,125,125,7,25,7,8.15077423054993,2,"data-15-25/unkn89.RData",38,14,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br5 Bullet 2-5",0.241133262744679,120,1.84805031795684,2.24070616067039,125,125,9,33,17,10.1555055584604,3,"data-15-25/unkn89.RData",71,21,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br3 Bullet 2-4",0.303783797911987,176,2.95272419088961,2.74703173667461,125,125,3,26,12,3.14936516981604,1,"data-15-25/unkn89.RData",46,14,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br10 Bullet 1-6",0.224268674893197,239,2.17286697934911,2.37456280332483,200,125,10,24,8,9.47927661345807,3,"data-15-25/unkn89.RData",18,60,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br6 Bullet 2-5",0.407204425736803,324,1.55442537945599,2.2208683643921,175,125,6,36,9,3.97332073958239,2,"data-15-25/unkn89.RData",83,26,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br10 Bullet 1-2",0.175674674266062,390,1.79325269376965,2.12281566413946,175,125,2,30,22,2.83275184671343,2,"data-15-25/unkn89.RData",14,56,22,FALSE,0.00405087140838436,0.00980392156862745,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br4 Bullet 1-3",0.258621831545719,253,1.60414339041496,2.11127736099587,100,125,8,35,14,8.91546700062366,2,"data-15-25/unkn89.RData",51,39,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br3 Bullet 2-5",0.354050757169257,96,4.37699956131804,3.29641295634342,175,125,2,33,20,1.32386320276999,1,"data-15-25/unkn89.RData",47,15,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br7 Bullet 2-2",0.316508648341595,379,2.07818298239597,2.32454958166989,200,125,7,23,10,9.57903204521068,2,"data-15-25/unkn89.RData",92,31,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br3 Bullet 2-3",0.340457183282868,246,1.3647115517433,2.06128619341599,175,125,8,27,8,4.8009909982231,2,"data-15-25/unkn89.RData",45,13,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br3 Bullet 2-2",0.194942529866136,384,1.39260659959015,1.83529729184061,175,125,10,39,14,9.53853285362322,5,"data-15-25/unkn89.RData",44,18,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br2 Bullet 2-4",0.465502424727746,143,1.26073113395191,2.14741778640721,175,125,6,25,9,7.04062414766161,2,"data-15-25/unkn89.RData",34,9,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br3 Bullet 1-5",0.24481334223404,204,2.45099821596654,2.47775282805822,125,125,9,25,8,6.82591474195694,5,"data-15-25/unkn89.RData",41,17,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br7 Bullet 2-6",0.357709412003495,308,1.1055467728104,1.942654690832,100,125,6,35,9,8.09566211205503,3,"data-15-25/unkn89.RData",96,35,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br8 Bullet 1-2",0.277696033547146,396,4.14679517429304,2.98962533467798,125,125,3,30,17,4.70547275712882,2,"data-15-25/unkn89.RData",98,44,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br10 Bullet 1-3",0.450600487599213,199,6.32016098565084,3.71885600442129,350,125,5,29,14,2.98394902053152,2,"data-15-25/unkn89.RData",15,57,22,FALSE,0.00405087140838436,0.00869565217391304,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br10 Bullet 2-2",0.220289226254115,230,1.96446875776834,2.24178279310769,200,125,12,29,11,11.2504966963282,6,"data-15-25/unkn89.RData",20,60,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br10 Bullet 1-1",0.215254665550514,401,1.1962898900003,1.86114601919838,200,125,6,31,11,6.09484606072712,3,"data-15-25/unkn89.RData",13,55,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br3 Bullet 2-6",0.119215104058372,93,4.36738698860951,2.93378586953886,125,125,6,33,10,6.74751547961764,2,"data-15-25/unkn89.RData",48,16,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br10 Bullet 2-1",0.163697826961266,157,1.86842750781825,2.08396392679945,150,125,10,26,7,9.93635641607864,3,"data-15-25/unkn89.RData",19,59,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br1 Bullet 1-3",0.556001491903958,184,1.57817727748802,2.50761138292913,100,125,6,32,15,7.40399642117233,3,"data-15-25/unkn89.RData",3,3,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br5 Bullet 1-1",0.425696818575288,190,1.1492895483453,1.95498364210955,150,125,3,30,22,1.74386487078413,1,"data-15-25/unkn89.RData",61,19,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-5","Br1 Bullet 1-5",0.212953770052638,340,2.28064433113391,2.48914326838824,100,125,12,27,11,13.5078291856612,4,"data-15-25/unkn89.RData",5,5,22,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-6","Br2 Bullet 1-4",0.370963967725061,192,2.30202378455381,2.59074122998803,200,175,9,28,7,7.57601928461198,4,"data-15-25/unkn90.RData",28,10,23,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-6","Br6 Bullet 1-4",0.341424754228868,238,1.13766625251292,1.68175231946741,225,175,4,25,11,2.65842159349498,3,"data-15-25/unkn90.RData",76,28,23,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-6","Br7 Bullet 2-1",0.287026581336747,1,0.645678294983018,1.33424465998797,150,175,7,41,22,3.01402820456608,3,"data-15-25/unkn90.RData",91,36,23,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-6","Br2 Bullet 1-5",0.341149771942128,347,1.41734029074377,1.95354560508789,100,175,7,39,13,6.79310882290817,3,"data-15-25/unkn90.RData",29,11,23,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-6","Br2 Bullet 1-3",0.185310635751616,377,1.47609071292125,1.78033205448157,150,175,10,33,10,7.99579831977091,3,"data-15-25/unkn90.RData",27,9,23,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-6","Br3 Bullet 1-3",0.287832876212513,162,3.03863560287969,2.40977486071589,150,175,3,30,17,3.93930724772196,1,"data-15-25/unkn90.RData",39,15,23,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
"Ukn Bullet Z-6","Br10 Bullet 1-1",0.324109173291892,322,0.654132390849731,1.4558649057378,200,175,4,39,21,1.5748932281236,3,"data-15-25/unkn90.RData",13,55,23,FALSE,0.00405087140838436,0,"Ukn Bullet Z"
